title,dom_bo,int_bo,wrld_bo,dvd_sales,blu_sales,total_sales,opening,runtime,legs,share,budget,theater_opening,theater_max,inf_dom_bo,release,vdo_release,mpaa,series,genre,kwrds,src,prd_mthd,creative_type,prd_company,prd_country,lang,synop
"https://www.the-numbers.com/movie/Wolverine-The#tab=summary
",132556852,283900000,416456852,37726296,43716619,81442915,53113752,126.0,2.5,31.8,115000000,3924,3924,148535407,"July 26th, 2013","December 3rd, 2013",PG-13,WolverineX-Men,action,"romance, marvel comics, organized crime, mutants, depression, ptsd, scene in end credits, 3-d, 3-d - post-production conversion",based on comic/graphic novel,live action,super hero,"20th Century Fox, Marvel Studios, Donnersâ Company, TSG Entertainment, Ingenious Media",united states,english,"
 

"
"https://www.the-numbers.com/movie/Grandmas-Boy#tab=summary
",6090172,500000,6590172,31986001,.,.,3009341,96.0,2.02,92.4,5000000,2016,2016,8470451,"January 6th, 2006","May 9th, 2006",R,.,comedy,"delayed adulthood, video game",original screenplay,live action,contemporary fiction,"Twentieth Century Fox, Level 1 Entertainment, Happy Madison",united states,english,"
 

"
"https://www.the-numbers.com/movie/Big-Mommas-House-2#tab=summary
",70165972,66881404,137047376,21391039,.,.,27736056,.,2.53,51.2,40000000,3261,3261,97589618,"January 27th, 2006","May 9th, 2006",PG-13,Big Momma's House,comedy,"cross-dressing, undercover, fat suit, african-american",original screenplay,live action,contemporary fiction,"Regency Enterprises, 20th Century Fox, Deep River Films, Firm Films, Runteldat Entertainment, New Regency",united states,english,"
 

"
"https://www.the-numbers.com/movie/Mr-and-Mrs-Smith#tab=summary
",186336279,299787811,486124090,.,.,.,50342878,120.0,3.7,38.3,110000000,3424,3451,264824256,"June 10th, 2005","November 29th, 2005",PG-13,.,action,"hitmen, secret agent, assassination, nightclub, car chase, family secrets, secret identity",original screenplay,live action,contemporary fiction,"Regency Enterprises, New Regency, Summit Entertainment, Weed Road Pictures",united states,english,"
 

"
"https://www.the-numbers.com/movie/Die-Hard-5#tab=summary
",67349198,236900000,304249198,15625609,13755860,29381469,24834845,98.0,2.71,22.1,92000000,3553,3555,75467550,"February 14th, 2013","June 4th, 2013",R,Die Hard,action,"intertitle, father's footsteps, terrorism, secret agent, delayed sequel, political, prison break, surprise twist, dysfunctional family, imax: dmr",original screenplay,live action,contemporary fiction,"20th Century Fox, TSG Entertainment, Giant Pictures",united states,english,"since the first die hard in 1988, john mcclane has found himself in the wrong place at the wrong time, with the skills and attitude to always be the last man standing, making him enemy #1 for terrorists the world over.  now, mcclane faces his greatest challenge ever, this time on an international stage, when his estranged son jack is caught up in the daring prison escape of a rogue russian leader, and father and son mcclane must work together to keep each other alive and keep the world safe for democracy. 
"
"https://www.the-numbers.com/movie/Heat-The#tab=summary
",159581587,70146187,229727774,47403211,22241186,69644397,39115043,117.0,4.08,69.5,43000000,3181,3184,178817739,"June 28th, 2013","October 15th, 2013",R,The Heat,comedy,"buddy cop, buddy comedy, narcotics, organized crime, fbi, dysfunctional family, undercover, life on the outside, scene in end credits, corrupt cops",original screenplay,live action,contemporary fiction,"20th Century Fox, Chernin Entertainment, TSG Entertainment, Ingenious Media",united states,english,"fbi special agent sarah ashburnâthe fedâand boston cop shannon mullinsâthe fuzzâcouldnât be more incompatible. but when they join forces to bring down a ruthless drug lord, they become the last thing anyone expected: buddies.
"
"https://www.the-numbers.com/movie/Wall-Street-2-Money-Never-Sleeps#tab=summary
",52474616,84957003,137431619,17012663,2624692,19637355,19011188,127.0,2.76,38.2,70000000,3565,3597,60588560,"September 24th, 2010","December 21st, 2010",PG-13,Wall Street,drama,"life on the outside, revenge, dysfunctional family, corporate life, delayed sequel",original screenplay,live action,contemporary fiction,"Dune Entertainment, Edward R. Pressman",united states,english,"
 

"
"https://www.the-numbers.com/movie/Shutter#tab=summary
",25928550,21853876,47782426,7618839,.,.,10447559,85.0,2.48,54.3,8000000,2753,2756,32898205,"March 21st, 2008","July 15th, 2008",PG-13,.,horror,hauntings,remake,live action,contemporary fiction,"Regency Enterprises, New Regency, Vertigo Entertainment",united states,english,"
 

"
"https://www.the-numbers.com/movie/Everyones-Hero#tab=summary
",14523101,2477336,17000437,10287594,.,.,6061762,87.0,2.4,85.4,.,2896,2898,20199302,"September 15th, 2006","March 20th, 2007",G,.,adventure,"baseball, new york, new york yankees, coming of age, animated inanimate objects, 1930s",original screenplay,digital animation,kids fiction,.,united states,english,"
 

"
"https://www.the-numbers.com/movie/In-Her-Shoes#tab=summary
",32880591,49322439,82203030,32630943,.,.,10017575,130.0,3.28,40.0,.,2808,2840,46728971,"October 7th, 2005","January 31st, 2006",PG-13,.,drama,dysfunctional family,based on fiction book/short story,live action,contemporary fiction,Fox 2000 Pictures,united states,english,"
 

"
"https://www.the-numbers.com/movie/Happening-The#tab=summary
",64506874,98271510,162778384,28232999,.,.,30517109,90.0,2.11,39.6,60000000,2986,2986,81846463,"June 13th, 2008","October 7th, 2008",R,.,thriller/suspense,end of the world,original screenplay,live action,science fiction,Twentieth Century Fox,"france, united states",english,"
 

"
"https://www.the-numbers.com/movie/Gullivers-Travels-(2010)#tab=summary
",42779261,189238587,232017848,6938534,1930834,8869368,6307691,87.0,4.6,18.4,112000000,2546,3089,49304805,"December 25th, 2010","April 19th, 2011",PG,.,adventure,"writing and writers, 3-d, war, modern adaptation, romance, royalty, relationship advice, delayed adulthood, steampunk, kidnap, visual effects, robot, rescue, 3-d - post-production conversion",based on fiction book/short story,animation/live action,fantasy,"Davis Entertainment, Dune Entertainment, Ingenious Media, Big Screen Prods, Phoenix Pictures",united states,english,"
 

"
"https://www.the-numbers.com/movie/Revenant-The-(2009)#tab=summary
",0,.,.,.,.,.,.,116.0,.,.,.,.,.,.,"August 24th, 2012",.,R,.,black comedy,"returning soldiers, zombies, war, buddy comedy, stoner comedy, vigilante, gangs",original screenplay,live action,fantasy,"Putrefactory, Wanko Toys",united states,english,"this breakout horror comedy centers around a fallen soldier who somehow finds he has joined the ranks of the living dead. bart gregory has just recently been laid to rest - so why is he still up and walking around? the only person bart can turn to for answers is his best friend joey, and before long the two pals have surmised that blood is life. in order to survive, bart requires a steady supply of it. convinced that no one will miss the drug dealers and killers who have transformed la into a swirling cesspool of crime and vice, the two friends decide to do law enforcement a favor by cleaning up the streets while collecting the precious blood needed to keep poor bart from withering away into dust!
"
"https://www.the-numbers.com/movie/A-Team-The#tab=summary
",77222099,100019072,177241171,30093286,15200288,45293574,25669455,118.0,3.01,43.6,110000000,3535,3544,89162649,"June 11th, 2010","October 12th, 2010",PG-13,.,action,"directing yourself, rescue, escape, surprise twist, intertitle, epilogue, fugitive / on the run",based on tv,live action,contemporary fiction,"20th Century Fox, Dune Entertainment, Stephen J. Cannell, Top Cow, Scott Free Films",united states,english,"
 

"
"https://www.the-numbers.com/movie/Into-the-Forest#tab=summary
",9995,122311,132306,63159,44221,107380,6438,101.0,1.55,7.6,.,15,15,10522,"July 29th, 2016","October 4th, 2016",R,.,drama,"unexpected pregnancy, sex crimes, dystopia, post apocalypse",original screenplay,live action,science fiction,"Bron Studios, Rhombus Media, Das Film, Selavy, Vie Entertainment  , CW Media Finance",canada,english,"for a predominant portion of their lives sisters, eva and nell lived with their parents near the redwood forests of northern california, educated at home by their father, sam a schoolteacher. all is well until humanity is struck by the inevitable crumble of society. over 30 miles from the nearest town, and several miles away from their nearest neighbor, nell and eva struggle to survive as society begins to decay and collapse around them.
"
"https://www.the-numbers.com/movie/Rover-The#tab=summary
",1109199,2071053,3180252,147786,342670,490456,69302,102.0,2.31,34.9,8500000,5,608,1236810,"June 13th, 2014","September 23rd, 2014",R,.,drama,"post apocalypse, dystopia, heist, no honor among thieves, revenge, circus, dwarfism, intertitle, child abuse",original screenplay,live action,contemporary fiction,"Porchlight Films, Lava Bear Films, South Australian Film Corp., Screen NSW, Yoki, Blue Tongue Films",australia,english,"in a world 10 years following the collapse of society, the rule of the law has disintegrated and life is cheap. hardened loner eric travels the desolate towns and roads of the outback. when a gang of thieves steals his car, they leave behind a wounded rey in their wake. forcing rey to help track the gang, eric will go to any lengths to take back the one thing that still matters to him.
"
"https://www.the-numbers.com/movie/While-Were-Young#tab=summary
",7582065,9921763,17503828,.,.,.,227688,94.0,5.27,43.3,10000000,4,762,8193662,"March 27th, 2015","June 9th, 2015",R,.,comedy,"infertility, mid-life crisis, amatuer filmmakers, artists, documentarian, intertitle, in-laws / future in-laws, generational conflict, adopted family, digital cinematography",original screenplay,live action,contemporary fiction,"A24, IAC Films",united states,english,"josh and cornelia srebnick are happily married middle-aged members of new york's creative class.  they tried to start a family and were unable to â and have decided theyâre okay with that. but as josh labors over the umpteenth edit of his cerebral new film, itâs plain that he has hit a dry patch and that something is still missing.

 enter jamie and darby, a free-spirited young couple, who are spontaneous and untethered, ready to drop everything in pursuit of their next passion â retro board games one day, acquiring a pet chicken the next. for josh, itâs as if a door has opened back to his youth â or a youth he wishes he once had. itâs not long before the restless forty-somethings, josh and cornelia, throw aside friends their own age  to trail after these young hipsters who seem so plugged in, so uninhibited, so brooklyn cool. âbefore we met,â josh admits to jamie, âthe only two feelings i had left were wistful and disdainful.â but is this new inspiration enough to sustain collaboration and friendship with a couple twenty years their junior?
"
"https://www.the-numbers.com/movie/Exception-The-(UK)#tab=summary
",708972,125608,834580,164664,39193,203857,21351,107.0,5.53,84.9,.,2,48,720036,"June 2nd, 2017","August 8th, 2017",R,.,drama,"secret agent, germany, world war ii, nazis, jewish, romance, romance during wartime, romeo and juliet romance, early / simultaneous video on demand release",based on fiction book/short story,live action,historical fiction,"Egoli Tossell Film, Ostar Enterprises, Umedia, Alton Road Productions, Silver Reel Entertainment, Lotus Entertainment, Film House Germany, Screen Flanders",united kingdom,english,"german soldier stefan brandt is on a mission to investigate exiled german monarch kaiser wilhelm ii. the kaiser lives in huis doorn, a secluded mansion just outside of utretcht in the netherlands, and as germany is taking over holland, the countryâs authorities are concerned that dutch spies may be watching the kaiser. as brandt begins to infiltrate the kaiserâs life in search of clues, he finds himself drawn into an unexpected and passionate romance with mieke, one of the kaiserâs maids whom brandt soon discovers is secretly jewish.  when heinrich himmler, head of the ss, makes an unexpected visit with a large platoon of nazis in tow, the stage is set for a showdown, as secrets are revealed, allegiances are tested, and brandt is forced to make the ultimate choice between honoring his country and following his heart. 
"
"https://www.the-numbers.com/movie/Good-Time#tab=summary
",2026498,2117630,4144128,.,.,.,125101,100.0,3.49,48.9,.,4,721,2058122,"August 11th, 2017","November 7th, 2017",R,.,drama,"family affair, bank robbery, undercover, new york city, life on the outside, fugitive / on the run, heist, mental illness, brooklyn, prison, learning disabilities, narcotics, non-chronological, scene in end credits",original screenplay,live action,contemporary fiction,"Elara Pictures, Rhea Films, Hercules Film Fund",united states,english,"after a botched bank robbery lands his younger brother in prison, constantine âconnieâ nikas embarks on a twisted odyssey through the city's underworld in an increasingly desperateâand dangerousâattempt to get his brother nick out of jail. over the course of one adrenalized night, connie finds himself on a mad descent into violence and mayhem as he races against the clock to save his brother and himself, knowing their lives hang in the balance.
"
"https://www.the-numbers.com/movie/How-to-Talk-to-Girls-at-Parties#tab=summary
",84809,297297,382106,.,.,.,827,102.0,2.44,22.2,.,1,103,84809,"May 18th, 2018","August 14th, 2018",R,.,comedy,"friendly alien on earth, punk rock, 1970s, london, romance, first love",based on fiction book/short story,live action,science fiction,"HanWay Films, Little Punk, See-Saw Films, Film 4, Screen Yorkshire, Delish Films, Cross City Sales","united kingdom, united states",english,"under the spell of the sex pistols, every teenager in the country wants to be a punk, including our hopeless hero enn. crashing local punk queen boadiceaâs party, enn discovers every boyâs dream; gorgeous foreign exchange students. when he meets the enigmatic zan, itâs love at first sight. but these teens are, in fact, aliens from outer space, sent to earth to prepare for a mysterious rite of passage. when their dark secret is revealed, the love-struck enn must turn to boadicea and her followers for help in order to save the girl he loves from certain death. when the punks take on the aliens, neither ennâs nor zanâs universe will ever be the same again.
"
"https://www.the-numbers.com/movie/Laggies#tab=summary
",440338,1822098,2262436,185626,67740,253366,74139,100.0,1.85,19.5,.,5,306,490993,"October 24th, 2014","February 10th, 2015",R,.,romantic comedy,"coming of age, delayed adulthood, relationships gone wrong, romance, intertitle",original screenplay,live action,contemporary fiction,"Anonymous Content, The Solution Entertainment Group",united states,english,"overeducated and underemployed, 28-year-old megan is in the throes of a quarter-life crisis. squarely into adulthood with no career prospects, no particular motivation to think about her future, and no one to relate to, megan is comfortable lagging a few steps behind while her friends check off milestones and celebrate their new grown-up status. when her high-school sweetheart proposes, megan panics andâgiven an unexpected opportunity to escape for a weekâhides out in the home of her new friend, 16-year old annika and annika's world-weary single dad craig. 
"
"https://www.the-numbers.com/movie/20th-Century-Women#tab=summary
",5664763,1480125,7144888,327958,.,.,111200,118.0,4.09,79.3,.,4,650,5759879,"December 25th, 2016","March 28th, 2017",R,.,drama,"california, 1970s, coming of age, single parent, culture clash",original screenplay,live action,historical fiction,"Modern People, A24, Annapurna Pictures, Archer Gray Productions",united states,english," a determined single mother in her mid-50s who is raising her adolescent son, jamie at a moment brimming with cultural change and rebellion. dorothea enlists the help of two younger women in jamieâs upbringing â abbie, a free-spirited punk artist living as a boarder in the fieldsâ home, and julie, a savvy and provocative teenage neighbor.
"
"https://www.the-numbers.com/movie/Spectacular-Now-The#tab=summary
",6852971,63980,6916951,2570844,649573,3220417,197415,95.0,6.08,99.1,2500000,4,770,7679029,"August 2nd, 2013","January 14th, 2014",R,.,drama,"addiction, coming of age, dysfunctional family, romance, first love, high school, car accident, black out drunk, social outcast, narcotics, young child dealing with the death of a parent, drug overdose, single parent",based on fiction book/short story,live action,contemporary fiction,"21 Laps Entertainment, Global Produce",united states,english,"sutter keely lives in the now. it's a good place for him. a high school senior, charming and self-possessed, he's the life of the party, loves his job at a men's clothing store, and has no plans for the future. a budding alcoholic, he's never far from his supersized, whisky-fortified thirst-master cup. but after being dumped by his girlfriend, sutter gets drunk and wakes up on a lawn with aimee finicky hovering over him. she's different: the ""nice girl"" who reads science fiction and doesn't have a boyfriend. she does have dreams, while sutter lives in a world of impressive self-delusion. and yet they're drawn to each other.
"
"https://www.the-numbers.com/movie/Bling-Ring-The#tab=summary
",5845732,6561759,12407491,1128203,299533,1427736,214395,90.0,2.92,47.1,.,5,650,6550382,"June 14th, 2013","September 17th, 2013",R,.,drama,"celebrity worship, inspired by a true story, internet, juvenile delinquent",based on real life events,live action,dramatization,"Nala Films, American Zoetrope, Pathe Distribution, Tohokushinsha Film Corporation, Tobis Film GMBH & Co., KG, StudioCanal, FilmNation Entertainment",united states,english,"in the fame-obsessed world of los angeles, a group of teenagers take us on a thrilling and disturbing crime-spree in the hollywood hills.  based on true events, the group, who were fixated on the glamorous life, tracked their celebrity targets online, and stole more than 3 million in luxury goods from their homes. their victims included paris hilton, orlando bloom, and rachel bilson, and the gang became known in the media as âthe bling ring.
"
"https://www.the-numbers.com/movie/Dark-Places#tab=summary
",208588,5477009,5685597,1086399,322344,1408743,99601,103.0,2.09,3.7,.,151,151,225409,"August 7th, 2015","October 6th, 2015",R,.,thriller/suspense,"1980s, lone survivor, familicide, non-chronological, cold case, falsely accused, wrongfully convicted, taking the rap, serial killer, surprise twist, unexpected pregnancy, teenage mom, single parent",based on fiction book/short story,live action,contemporary fiction,"Denver & Delilah Films, Hugo Productions, Mandalay Pictures",united states,english,"libby day was only seven years old when her mother and two sisters were brutally murdered in their rural kansas farmhouse. in court, the traumatized child pointed the finger at her brother, ben, and her testimony put the troubled 16-year-old in prison for life. twenty-five years later, a broke and desperate libby has run through donations from a sympathetic public and royalties from her sensational autobiography, without ever moving past the events of that night.

when libby accepts a fee to appear at a gathering of true-crime aficionados led by lyle wirth, she is shocked to learn most of them believe ben is innocent and the real killer is still at large. in need of money, she reluctantly agrees to help them reexamine the crime by revisiting the worst moments of her life. but as libby and lyle dig deeper into the circumstances surrounding the murders, her recollections start to unravel and she is forced to question exactly what she sawâor didnât see. as long-buried memories resurface, libby begins to confront the wrenching truths that led up to that horrific night. 
"
"https://www.the-numbers.com/movie/Farewell-The-(2019)#tab=summary
",17700478,4194527,21895005,.,.,.,351330,98.0,7.34,80.8,3000000,4,861,17700478,"July 12th, 2019","October 29th, 2019",PG,.,drama,"sundance film festival 2019, china, asian-americans, culture clash, terminal illness, dysfunctional family, autobiographical, cancer, intertitle, epilogue, comedy drama",based on real life events,live action,dramatization,.,united kingdom,"english, italian, japanese, mandarin","in this funny, uplifting tale based on an actual lie, chinese-born, u.s.-raised billi reluctantly returns to changchun to find that, although the whole family knows their beloved matriarch, nai-nai, has been given mere weeks to live, everyone has decided not to tell nai nai herself. to assure her happiness, they gather under the joyful guise of an expedited wedding, uniting family members scattered among new homes abroad. as billi navigates a minefield of family expectations and proprieties, she finds thereâs a lot to celebrate: a chance to rediscover the country she left as a child, her grandmotherâs wondrous spirit, and the ties that keep on binding even when so much goes unspoken. 
"
"https://www.the-numbers.com/movie/Children-Act-The-(UK)#tab=summary
",457803,13577789,14035592,.,.,.,18293,105.0,5.47,3.3,.,3,73,457803,"September 14th, 2018","September 11th, 2018",R,.,drama,"relationships gone wrong, courtroom drama, cancer, london, england, religious",based on factual book/article,live action,dramatization,"FilmNation Entertainment, BBC Films, Duncan Kenworthy","united kingdom, united states",english,"fiona maye is a british high court judge who, in the midst of a marital crisis, must rule on a life-changing legal case concerning the survival of a teenage boy. at issue whether to order a blood transfusion on the boy, a jehovahâs witness who, just months short of his eighteenth birthday, is refusing on religious grounds the procedure that would save his life. 
"
