title,dom_bo,int_bo,wrld_bo,dvd_sales,blu_sales,total_sales,opening,runtime,legs,share,budget,theater_opening,theater_max,inf_dom_bo,release,vdo_release,mpaa,series,genre,kwrds,src,prd_mthd,creative_type,prd_company,prd_country,lang,synop
"/movie/Restless-(2011)#tab=summary
",163753,2608758,2772511,.,.,.,15467,95.0,4.89,5.9,8000000,5,126,188112,"September 16th, 2011",.,PG-13,.,drama,"romance, terminal illness, hauntings",based on play,live action,fantasy,Imagine Entertainment,united states,.,"annabel cotton is a beautiful and charming terminal cancer patient with a deep felt love of life and the natural world. enoch brae is a young man who has dropped out of the business of living, after an accident claimed the life of his parents. when these two outsiders chance to meet at a funeral, they find an unexpected common ground in their unique experiences of the world. for enoch, it includes his best friend hiroshi who happens to be the ghost of a kamikaze fighter pilot. for annabel, it involves an admiration of charles darwin and an interest in how other creatures live. upon learning of annabel's imminent early passing, enoch offers to help her face her last days with an irreverent abandon, tempting fate, tradition and even death itself.
as their unique love for each other grows, so do the realities of the world that they have felt closing in on them. daring, childlike, and distinctly rare â these two bravely face what life has in store for them. fighting pain, anger and loss with youth, playfulness and originality, these two misfits turn the tables on life and play by their own rules. their journey begins to collide with the unstoppable march of time, as the natural cycle of life comes to claim annabel.
"
"/movie/Land-Girls-The#tab=summary
",146083,.,.,.,.,.,20921,.,4.19,100.0,8000000,3,21,283749,"June 12th, 1998",.,R,.,.,.,.,.,.,.,united kingdom,.,"
 

"
"/movie/Wendell-Baker-Story-The#tab=summary
",127188,.,.,.,.,.,48120,.,2.64,100.0,8000000,17,17,168407,"May 18th, 2007",.,PG-13,.,comedy,.,original screenplay,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Wild-Target#tab=summary
",109338,5204856,5314194,.,.,.,23174,96.0,4.72,2.1,8000000,4,13,126237,"October 29th, 2010","February 8th, 2011",PG-13,.,comedy,"hitmen, organized crime, confidence men",remake,live action,contemporary fiction,"Magic Light Pictures, Matador Pictures, Isle of Man Film, Cinema Four, Regent Capital","france, united kingdom",english,"rose is a beautiful, quick-witted con-artist, who makes a killing selling fake paintings. but when she scams an art loving gangster he sets europe's most efficient and expensive assassin on her tail. enter victor maynard. he sets out on the assignment with his usual lethal professionalism. yet every time victor has rose in his sights something holds him back. entranced by the spirited rose, victor spares her life and becomes her protector, accidentally acquiring a young apprentice into the bargain. now on the run, victor has to fight both his feelings for rose and the murderous attentions of the second most expensive assassin, sent to finish off all three of them.
"
"/movie/Pathology#tab=summary
",109045,3161929,3270974,.,.,.,54244,.,2.01,3.3,8000000,46,46,138354,"April 18th, 2008","September 23rd, 2008",R,.,thriller/suspense,medical and hospitals,original screenplay,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Wuthering-Heights-(2011)#tab=summary
",100915,2620619,2721534,.,.,.,8956,128.0,6.07,3.7,8000000,1,12,115487,"October 5th, 2012",.,Not,.,drama,"romance, cross-class romance, foster family, interracial romance, hauntings, non-chronological, unrequited love, costume drama",based on fiction book/short story,live action,historical fiction,"HanWay Films, Film 4, UK Film Council, Goldcrest Films, Screen Yorkshire, Ecosse Films",united kingdom,english,"a love story that spans childhood well into the young adult years, the film follows heathcliff, a boy taken in by a benevolent yorkshire farmer, earnshaw. living in earnshaw's home, heathcliff develops a passionate relationship with the
farmer's teenage daughter, cathy, inspiring the envy and mistrust of his son, hindley. when earnshaw passes away, the now-grown characters must finally confront the intense feelings and rivalries that have built up throughout their
years together.
"
"/movie/Street-Cat-Named-Bob-A#tab=summary
",82703,17299990,17382693,.,.,.,35070,103.0,1.71,0.5,8000000,25,25,87101,"November 18th, 2016","January 17th, 2017",Not,.,drama,"addiction, homeless, animal lead",based on factual book/article,live action,dramatization,"Shooting Script Films, Stage 6 Films, Prescience, Altus Media, The Exchange",united kingdom,english,"tells the true story of the unlikely friendship between a young homeless busker, james bowen, and the stray ginger cat named bob who changed his life.
"
"/movie/10th-and-Wolf#tab=summary
",54702,89080,143782,.,.,.,20774,.,2.63,38.0,8000000,6,6,76078,"August 18th, 2006",.,Not,.,drama,mafia,based on real life events,live action,dramatization,.,.,.,"
 

"
"/movie/Aloft#tab=summary
",53086,478053,531139,104501,51385,155886,2116,97.0,25.09,10.0,8000000,2,17,57366,"May 22nd, 2015","September 29th, 2015",R,.,drama,"non-chronological, terminal illness, old age makeup, single parent",original screenplay,live action,contemporary fiction,"Wanda Vision, Arcadia Motion Pictures, Buffalo Gal Pictures, Manitoba Film & Music, Noodles Production, TVE.","france, spain, united states",english,"as we follow a mother and her son, we delve into a past 
marred by an accident that tears them apart. she will become a renowned artist and healer, and he will grow into his own and a peculiar falconer who bears the marks of a double absence.
in the present, a young journalist will bring about an encounter between the two that puts the very meaning of life and art into question, so that we may contemplate the possibility of living life to its fullest, despite the uncertainties littering our paths. 
"
"/movie/Fireflies-in-the-Garden#tab=summary
",36884,3550307,3587191,.,.,.,36884,98.0,1.0,1.0,8000000,5,5,42371,"October 14th, 2011",.,R,.,drama,"same role, multiple actors, dysfunctional family, writing and writers, non-chronological, accidental death, death of a spouse or fiancã©e / fiancã©, young child dealing with the death of a parent, depression, development hell",original screenplay,live action,contemporary fiction,"Senator Entertainment, Kulture Machine",united states,english,"to an outsider, the taylors are the very picture of the successful american family: a tenured professor on track to become university president, son michael is a prolific and well-known romance novelist, daughter ryne is poised to enter a prestigious law school, and on the day we are introduced to them, matriarch lisa will graduate from collegeâdecades after leaving to raise her children. but when a serious accident interrupts the celebration, the far more nuanced reality of this midwestern familyâs history and relationships come to light.
"
"/movie/Dear-Wendy#tab=summary
",23106,423332,446438,.,.,.,8222,.,2.81,5.2,8000000,7,7,32723,"September 23rd, 2005","March 21st, 2006",Not,.,drama,.,original screenplay,live action,.,.,.,.,"
 

"
"/movie/Akira-(1988)#tab=summary
",19585,.,.,.,.,.,19585,124.0,1.0,100.0,8000000,2,2,31521,"April 27th, 2001","July 24th, 2001",R,.,action,"anime, mutants, body horror",based on comic/graphic novel,hand animation,science fiction,.,japan,japanese,"
 

"
"/movie/Welcome-to-Dongmakgol#tab=summary
",0,48000000,48000000,.,.,.,.,133.0,.,.,8000000,.,.,.,.,.,.,.,.,.,.,.,.,.,republic of korea,korean,"
 

"
"/movie/Feichang-Xingyun#tab=summary
",0,21970000,21970000,.,.,.,.,114.0,.,.,8000000,.,.,.,"September 20th, 2013",.,Not,.,adventure,"heist, secret agent, romance",original screenplay,live action,contemporary fiction,Bona International Film Group,china,mandarin,"this prequel to sophie's revenge is a romantic adventure containing elements of mistaken identity and an international caper that takes sophie on an adventure from beijing to singapore, hong kong and macau.
"
"/movie/Don-Gato-el-inicio-de-la-pandilla-(Mexico)#tab=summary
",0,4604656,4604656,13216,.,.,.,89.0,.,.,8000000,.,.,.,"September 29th, 2017","October 10th, 2017",PG,Top Cat,adventure,"talking animals, animal lead, prequel, origin story",original screenplay,digital animation,kids fiction,.,mexico,spanish,"
 

"
"/movie/Death-and-Life-of-Bobby-Z-The#tab=summary
",0,414617,414617,2429516,.,.,.,.,.,.,8000000,.,.,.,.,"September 4th, 2007",R,.,action,direct-to-video,based on fiction book/short story,live action,contemporary fiction,.,.,.,"
 

"
"/movie/Backstabbing-For-Beginners#tab=summary
",0,343773,343773,23734,29059,52793,.,90.0,.,.,8000000,.,.,.,"April 27th, 2018","April 24th, 2018",R,.,thriller/suspense,"murder mystery, conspiracy theory, government corruption, inspired by a true story, united nations, early / simultaneous video on demand release",based on factual book/article,live action,dramatization,"Parts and Labor, Creative Alliance, Scythia Films, The Long Run, Entertainment One, Unlimited Stories","canada, denmark",english,"an idealistic young employee working at the un investigates the grisly murder of his predecessor and uncovers a vast global conspiracy, that may even involve his own boss.
"
"/movie/Report-The-(2019)#tab=summary
",0,242788,242788,.,.,.,.,118.0,.,.,8000000,.,.,.,"November 15th, 2019","November 29th, 2019",R,.,thriller/suspense,sundance film festival 2019,based on factual book/article,live action,dramatization,"Amazon Studios, Vice Studios, Unbranded Pictures, GLG, Margin of Error, Topic   ",united states,english,"idealistic staffer daniel j. jones is tasked by his boss senator dianne feinstein to lead an investigation of the ciaâs detention and interrogation program, which was created in the aftermath of 9/11. jonesâ relentless pursuit of the truth leads to explosive findings that uncover the lengths to which the nationâs top intelligence agency went to destroy evidence, subvert the law, and hide a brutal secret from the american public.
"
"/movie/Swelter#tab=summary
",0,44197,44197,59652,34240,93892,.,.,.,.,8000000,.,.,.,.,"August 12th, 2014",R,.,thriller/suspense,.,original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"/movie/Maurice-Richard#tab=summary
",0,.,.,.,.,.,.,.,.,.,8000,.,.,.,"November 30th, 2007",.,PG,.,drama,"biography, hockey",based on real life events,live action,dramatization,.,canada,.,"
 

"
"/movie/Green-Street-Hooligans-Underground#tab=summary
",0,.,33193,.,.,.,.,.,.,.,8000,.,.,.,.,"February 24th, 2015",R,Greenstreet Hooligans,action,.,original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"/movie/Christmas-in-Beverly-Hills#tab=summary
",0,.,.,.,.,.,.,110.0,.,.,8000,.,.,.,.,.,.,.,comedy,.,original screenplay,live action,contemporary fiction,"Filmauro, Fast Lane Productions","italy, united states","english, italian","
 

"
"/movie/Code-of-Honor-(2015)#tab=summary
",0,.,236281,269969,.,.,.,106.0,.,.,8000,.,.,.,"May 6th, 2016","July 5th, 2016",R,.,action,"early / simultaneous video on demand release, revenge, gangs, strippers / stripping, politicians, vigilante, terrorism, lawyers, fugitive / on the run, non-chronological, fbi, investigative journalist, addiction, narcotics, organized crime, drug dealer, surprise twist, hostage",original screenplay,live action,contemporary fiction,"Premiere Entertainment Group, Steamroller Productions",united states,english,"when his family is killed in a drive-by shooting, former special-ops operative robert sikes vows to rid his city of every last criminal. with the help of a witness, sikesâs former protã©gã©, fbi agent porter, tries to find his vigilante friend before the policeâor the maniacal mobster romanoâare able to.
"
"/movie/Burn-Your-Maps#tab=summary
",0,.,.,.,.,.,.,102.0,.,.,8000,.,.,.,"June 21st, 2019","June 21st, 2019",PG-13,.,adventure,"coming of age, mongolia, death of a sibling, death of a son or daughter, therapists / therapy, jewish, amatuer filmmakers, early / simultaneous video on demand release",based on fiction book/short story,live action,contemporary fiction,"Cinelou Films, Big Wheel Entertainment, Defender Films, The Fyzz Facility, Mad Riot Entertainment",united states,english,"a family in emotional turmoil is taken by surprise when an eccentric 8-year-old american boy, wes, has an existential epiphanyâhe believes that he is in fact a mongolian goat herder. when wes befriends a similarly displaced indian immigrant they both decide itâs their destiny to connect the childâs dream to his reality through the use of crowdfunding. their journey to the mysterious plains of mongolia throws the boyâs family further into disarray, leading his desperate mother on a trip across the world, with her son, in order to make their family whole again.

"
"/movie/Imagine-Me-and-You#tab=summary
",672243,2457228,3129471,.,.,.,51907,.,5.53,21.5,7900000,8,106,934978,"January 27th, 2006",.,R,.,romantic comedy,romance,original screenplay,live action,contemporary fiction,"Fox Searchlight Pictures, Ealing Studios, BBC Films, Focus Features, Minotaur Film, Filmstiftung NRW, Cougar Films, Fragile Films, X Filme Creative Pool, RTL",united kingdom,.,"
 

"
"/movie/Swimming-Pool#tab=summary
",10130108,13891174,24021282,.,.,.,286950,.,10.04,42.2,7800000,13,259,15304354,"July 4th, 2003","January 13th, 2004",R,.,thriller/suspense,"foreign language, writer's block, writing and writers",original screenplay,live action,contemporary fiction,"Focus Features, Mars Films, Fidelite, France 2 Cinema, Gimages Films, Foz, Headforce Ltd, Canal Plus","france, united kingdom","english, french","
 

"
"/movie/Dvizhenie-Vverkh-(Russia)#tab=summary
",0,61925449,61925449,.,.,.,.,133.0,.,.,7800000,.,.,.,.,.,.,.,drama,.,original screenplay,live action,contemporary fiction,.,russian federation,russian,"
 

"
"/movie/Loulou-lincroyable-secret-(France)#tab=summary
",0,12196,12196,.,.,.,.,.,.,.,7793000,.,.,.,.,.,.,.,adventure,family movie,based on fiction book/short story,hand animation,kids fiction,.,"belgium, france, hungary","english, french","
 

"
"/movie/Blood-of-Heroes-The#tab=summary
",882290,.,.,.,.,.,.,.,.,100.0,7700000,.,.,1904655,"February 23rd, 1990",.,R,.,action,"post apocalypse, fake sports",original screenplay,live action,.,.,"australia, united states",english,"
 

"
"/movie/Loin-des-hommes#tab=summary
",5336,1075092,1080428,.,.,.,.,110.0,.,0.5,7700000,.,.,5758,"May 1st, 2015","April 14th, 2015",Not,.,drama,"1950s, algeria, teachers, fugitive / on the run, vigilante",based on fiction book/short story,live action,historical fiction,"One World Films, Pathe, Perceval Pictures, Kaleo Films, Jouror Development, B Media 2012",france,"arabic, french, spanish","a reclusive teacher is thrown into the woes of rebellion when he's ordered to escort a villager accused of murder to prison during the algerian war. as their journey leads them through a deadly firefight between settlers and rebels, the two men on opposite sides of the conflict must join forces to survive in this adaptation of albert camusâ short story âthe guest.""
"
"/movie/Driving-Miss-Daisy#tab=summary
",106593296,.,.,.,.,.,.,99.0,10.84,100.0,7500000,.,.,230680805,"December 13th, 1989","April 1st, 1992",PG,.,drama,"oscars best picture winner, african-american",based on play,live action,historical fiction,The Zanuck Company,united states,english,"
 

"
"/movie/Soul-Food#tab=summary
",43492389,.,.,.,.,.,11197897,.,3.88,100.0,7500000,1336,1350,86309160,"September 26th, 1997",.,R,Soul Food,comedy,african-american,original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"/movie/500-Days-of-Summer#tab=summary
",32425665,2013395,34439060,18937896,4089250,23027146,834501,95.0,8.67,94.2,7500000,27,1048,39386374,"July 17th, 2009","December 22nd, 2009",PG-13,.,romantic comedy,"romance, non-chronological, relationships gone wrong, split screen, breaking the fourth wall",original screenplay,live action,contemporary fiction,"Fox Searchlight Pictures, Watermark Pictures",united states,english,"
 

"
"/movie/Rumble-in-the-Bronx#tab=summary
",32281907,3956845,36238752,.,.,.,9858380,.,3.27,89.1,7500000,1736,1794,66535778,"February 23rd, 1996",.,R,.,action,.,original screenplay,live action,contemporary fiction,.,hong kong,.,"
 

"
"/movie/Thank-You-For-Smoking#tab=summary
",24793509,15223153,40016662,16707096,.,.,262923,92.0,5.52,62.0,7500000,5,1020,34483791,"March 17th, 2006","October 3rd, 2006",R,.,black comedy,advertising and marketing,based on fiction book/short story,live action,contemporary fiction,"Room 9 Entertainment, David O. Sacks, Content Film",united states,english,"
 

"
"/movie/Hostel-Part-II#tab=summary
",17544812,16061597,33606409,16469047,.,.,8203391,94.0,2.14,52.2,7500000,2350,2350,23231575,"June 8th, 2007","October 23rd, 2007",R,Hostel,horror,teenage slasher,original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"/movie/Education-An#tab=summary
",12574914,17077822,29652736,3503789,.,.,159017,95.0,13.8,42.4,7500000,4,761,14992646,"October 9th, 2009","March 30th, 2010",PG-13,.,drama,"biography, lacrosse, 2010 oscars best picture nominee, coming of age",based on factual book/article,live action,dramatization,"BBC Films, Wildgaze Films, Finola Dwyer Productions, Endgame Entertainment","united kingdom, united states",english,"
 

"
"/movie/Extract#tab=summary
",10823158,26000,10849158,.,.,.,4340108,92.0,2.49,99.8,7500000,1611,1614,13146523,"September 4th, 2009","December 22nd, 2009",R,.,comedy,.,original screenplay,live action,contemporary fiction,"Miramax Films, Ternion Entertainment, F+A Productions, 3 Arts Entertainment",united states,english,"
 

"
"/movie/Narc#tab=summary
",10465659,1377601,11843260,.,.,.,63303,.,3.7,88.4,7500000,6,822,15829317,"December 20th, 2002","June 17th, 2003",R,.,thriller/suspense,"film noir, hood film",original screenplay,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Shopgirl#tab=summary
",10284523,1473895,11758418,10666674,.,.,229685,.,4.08,87.5,7500000,8,493,14610172,"October 21st, 2005","April 25th, 2006",R,.,drama,cross-class romance,based on fiction book/short story,live action,contemporary fiction,.,united states,.,"
 

"
"/movie/Hotel-New-Hampshire-The#tab=summary
",5142858,.,.,.,.,.,1075800,.,4.78,100.0,7500000,244,262,13943875,"March 9th, 1984",.,.,.,drama,"dysfunctional family, coming of age",based on fiction book/short story,live action,contemporary fiction,.,united kingdom,.,"
 

"
"/movie/Men-with-Brooms#tab=summary
",4239767,.,.,.,.,.,.,.,6.43,100.0,7500000,.,.,6647895,"March 8th, 2002",.,R,.,comedy,"miscellaneous sports, funeral reunions, curling, winter sports, directing yourself, screenplay written by the star, comeback",original screenplay,live action,contemporary fiction,.,canada,.,"
 

"
"/movie/Witless-Protection#tab=summary
",4151836,.,18827757,.,.,.,2116692,97.0,1.96,100.0,7500000,1333,1354,5267858,"February 22nd, 2008","June 10th, 2008",PG-13,.,comedy,"corrupt cops, mafia",original screenplay,live action,contemporary fiction,"Lionsgate, Parallel Films, Shaler Entertainment, Samwilla",united states,english,"
 

"
"/movie/Work-and-the-Glory-The#tab=summary
",3347647,.,.,.,.,.,251145,.,10.25,100.0,7500000,32,112,4810827,"November 24th, 2004",.,PG,Work and the Glory,drama,.,based on fiction book/short story,live action,contemporary fiction,.,.,.,"
 

"
"/movie/Albert-Nobbs#tab=summary
",3014696,5524307,8539003,.,.,.,.,113.0,4.33,35.3,7500000,.,.,3450230,"December 21st, 2011","May 15th, 2012",R,.,drama,"cross-dressing, lgbt, romance, love triangle, costume drama, transexual, young child dealing with the death of a parent, sex crimes, death of a spouse or fiancã©e / fiancã©, domestic abuse, unexpected pregnancy, relationships gone wrong",based on fiction book/short story,live action,historical fiction,"Liddell Entertainment, Roadside Attractions","ireland, united kingdom",english,"albert nobbs is a woman passing as a man in order to work and survive in 19th century ireland. some thirty years after donning men's clothing, she finds herself trapped in a prison of her own making. 
"
"/movie/Neon-Demon-The#tab=summary
",1333124,2226679,3559803,.,.,.,589014,117.0,2.26,37.4,7500000,783,783,1404015,"June 24th, 2016","August 30th, 2016",R,.,horror,"fashion, country mouse, city mouse, los angeles, models, lgbt, orphan, plastic surgery, professional rivalry, unrequited love, cannibalism, occult, relationships gone wrong, psychological horror, dream sequence",original screenplay,live action,contemporary fiction,"Space Rocket Nation, Nicolas Winding Refn, Vendian Entertainment, Danish Film Institute, Media Programme of the European Union, Bold Films, Amazon Studios, Wild Bunch, Gaumont, Danish Broadcasting Corporation","denmark, france, united states",english,"when aspiring model jesse moves to los angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.
"
"/movie/Masked-and-Anonymous#tab=summary
",533344,21991,555335,.,.,.,30783,.,8.98,96.0,7500000,4,23,805761,"July 24th, 2003",.,PG-13,.,drama,.,original screenplay,live action,.,.,united states,.,"
 

"
"/movie/Borg-vs-McEnroe#tab=summary
",231346,3026576,3257922,22045,36480,58525,52625,107.0,4.4,7.1,7500000,51,51,231346,"April 13th, 2018","July 3rd, 2018",R,.,drama,"tennis, professional rivalry, anger management issues, international competition, 1980s, tournament, intertitle, epilogue, non-chronological, same role, multiple actors",based on real life events,live action,dramatization,.,"denmark, finland, sweden","english, swedish","itâs the summer of 1980 and bjã¶rn borg is the top tennis player in the world, dominating the sport both on and off the court. a powerful and rigorously disciplined player, there is only one obstacle in his pursuit of a record-breaking fifth wimbledon championship: the highly talented but ferociously abrasive young american, john mcenroe. with three days until the tournament begins, borg trains religiously in his lavish monaco home, aided by his coach and mentor lennart and girlfriend mariana. but mcenroeâs explosive confidence and wrecking-ball persona continue to infiltrate borgâs ice-cool and normally unshakable temperament. with each man the antithesis of the other, both players delve into their formative memories as the climactic tournament draws near and anticipation reaches fever pitch. 
"
"/movie/Betty-Fisher-et-autres-histoires#tab=summary
",206400,.,.,.,.,.,23929,.,8.63,100.0,7500000,4,8,322448,"September 13th, 2002",.,Not,.,drama,foreign language,based on fiction book/short story,live action,.,.,.,.,"
 

"
"/movie/Code-46#tab=summary
",197148,1591176,1788324,.,.,.,20170,.,3.63,11.0,7500000,3,21,289206,"August 6th, 2004",.,R,.,.,.,.,.,science fiction,.,.,.,"
 

"
"/movie/Hole-The#tab=summary
",0,10834406,10834406,.,.,.,.,102.0,.,.,7500000,.,.,.,.,.,.,.,thriller/suspense,"voiceover/narration, non-chronological, missing person, surprise twist, unrequited love, ptsd, relationships gone wrong, love triangle, accidental death, therapists / therapy, isolation horror",based on factual book/article,live action,contemporary fiction,.,united kingdom,english,"
 

"
"/movie/Black-November#tab=summary
",0,32572,32572,87734,.,.,.,96.0,.,.,7500000,.,.,.,"January 9th, 2015","March 3rd, 2015",Not,.,drama,"inspired by a true story, kidnap, corporate malfeasance, nigeria, africa, government corruption",original screenplay,live action,contemporary fiction,Wells & Jeta Entertainment,"nigeria, united states",english,"a volatile, oil-rich nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills. to seek justice, a rebel organization kidnaps an american oil executive and demands that his corporation end the destruction and
pollution.
"
"/movie/Outside-Bet#tab=summary
",0,13524,13524,6574,.,.,.,101.0,.,.,7500000,.,.,.,.,"February 24th, 2015",.,.,comedy,.,original screenplay,live action,historical fiction,"Bob & Co, Talent Films, Gateway Films, Northcroft Films",united kingdom,english,"
 

"
"/movie/Kirikou-Et-Les-Hommes-Et-Les-Femmes-(France)(2012)#tab=summary
",0,17,17,.,.,.,.,88.0,.,.,7500000,.,.,.,.,.,.,.,adventure,.,original screenplay,digital animation,kids fiction,.,france,french,"
 

"
"/movie/Pound-of-Flesh#tab=summary
",0,.,86236,137187,.,.,.,104.0,.,.,7500,.,.,.,"May 15th, 2015","June 23rd, 2015",R,.,action,"china, organized crime, terminal illness, medical crimes, organ donor",original screenplay,live action,contemporary fiction,Odyssey Media,canada,english,"in china to donate his kidney to his dying niece, former black-ops agent deacon awakes the day before the operation to find he is the latest victim of organ theft. stitched up and pissed-off, deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. the clock is ticking for his niece and with each step he loses blood. 
"
