title,dom_bo,int_bo,wrld_bo,dvd_sales,blu_sales,total_sales,opening,runtime,legs,share,budget,theater_opening,theater_max,inf_dom_bo,release,vdo_release,mpaa,series,genre,kwrds,src,prd_mthd,creative_type,prd_company,prd_country,lang,synop
"https://www.the-numbers.com/movie/Men-Women-and-Children#tab=summary
",705908,979495,1685403,55673,77743,133416,48024,119.0,10.98,41.9,16000000,17,608,787122,"October 1st, 2014","January 13th, 2015",R,.,comedy,"high school hell, dysfunctional family, coming of age, eating disorder, internet, ensemble, depression, bullies, runaway, suicide attempt",original screenplay,live action,contemporary fiction,Right of Way Films,united states,english,"men, women & children follows the story of a group of high school teenagers and their parents as they attempt to navigate the many ways the internet has changed their relationships, their communication, their self-image, and their love lives. the film attempts to stare down social issues such as video game culture, anorexia, infidelity, fame hunting, and the proliferation of illicit material on the internet. as each character and each relationship is tested, we are shown the variety of roads people choose - some tragic, some hopeful - as it becomes clear that no one is immune to this enormous social change that has come through our phones, our tablets, and our computers.
"
"https://www.the-numbers.com/movie/Guilt-Trip-The#tab=summary
",37134215,4160459,41294674,7864224,2382620,10246844,5290629,95.0,5.67,89.9,40000000,2431,2431,42354950,"December 19th, 2012","April 30th, 2013",PG-13,.,comedy,"gratuitous cameos, road trip, inventor, widow/widower, dysfunctional family, voiceover/narration, scene in end credits",original screenplay,live action,contemporary fiction,"Paramount Pictures, Skydance Productions, Michaels/Goldwyn",united states,english,"andy brewster is about to embark on the road trip of a lifetime, and who better to accompany him than his overbearing mother joyce.  after deciding to start his adventure with a quick visit at mom's, andy is guilted into bringing her along for the ride.  across 3,000 miles of ever-changing landscape, he is constantly aggravated by her antics, but over time he comes to realize that their lives have more in common than he originally thought.  his mother's advice might end up being exactly what he needs.
"
"https://www.the-numbers.com/movie/Shes-Out-of-My-League#tab=summary
",32010860,16670117,48680977,10549998,2012153,12562151,9775278,105.0,3.27,65.8,20000000,2956,2958,36960573,"March 12th, 2010","June 22nd, 2010",R,.,romantic comedy,.,original screenplay,live action,contemporary fiction,"DreamWorks Pictures, Mosaic Media",united states,english,"
 

"
"https://www.the-numbers.com/movie/Super-8#tab=summary
",127004179,130968566,257972745,21152798,16114352,37267150,35451168,112.0,3.58,49.2,50000000,3379,3424,145902653,"June 9th, 2011","November 22nd, 2011",PG-13,.,thriller/suspense,"disaster, monster, conspiracy theory, ensemble, coming of age, movie business, alien invasion, rescue, epilogue, death of a spouse or fiancã©e / fiancã©, young child dealing with the death of a parent, dysfunctional family, imax: dmr, last day of school, first contact",original screenplay,live action,science fiction,"Amblin Entertainment, Bad Robot",united states,english,"in the summer of 1979, a group of friends in a small ohio town witness a catastrophic train crash while making a super 8 movie and soon suspect that it was not an accident. shortly after, unusual disappearances and inexplicable events begin to take place in town, and the local deputy tries to uncover the truth - something more terrifying than any of them could have imagined.

"
"https://www.the-numbers.com/movie/Love-Guru-The#tab=summary
",32235793,7923224,40159017,9552426,.,.,13907130,87.0,2.32,80.3,62000000,3012,3012,40900848,"June 20th, 2008","September 16th, 2008",PG-13,.,comedy,hockey,original screenplay,live action,contemporary fiction,"Paramount Pictures, Spyglass Entertainment, Nomoneyfun Films, Michael De Luca",united states,english,"
 

"
"https://www.the-numbers.com/movie/Dictator-The#tab=summary
",59650222,120498675,180148897,5859494,2897248,8756742,17435092,83.0,3.42,33.1,65000000,3008,3014,68268026,"May 16th, 2012","August 21st, 2012",R,.,comedy,"government corruption, culture clash, mistaken identity, terrorism, gratuitous cameos, bigotry, prologue, romance, voiceover/narration, improvised, archive footage, intertitle, same actor, multiple roles, political, non-chronological, invented language, scene in end credits, outtakes during credits, epilogue",original screenplay,live action,contemporary fiction,"Paramount Pictures, Four by Two Films, Berg Mandel, Scott Rudin Productions",united states,"arabic, english","the heroic story of a north african dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.
"
"https://www.the-numbers.com/movie/Devil-Inside-The#tab=summary
",53262945,48496545,101759490,2732725,1427676,4160401,33732515,83.0,1.58,52.3,1000000,2285,2551,60957962,"January 6th, 2012","May 15th, 2012",R,.,horror,"found footage, religious, possessed, based on an untrue story, surprise twist, skeptic",original screenplay,live action,fantasy,"Insurge Pictures, Prototype","italy, romania, united states",english,"in 1989, emergency responders received a 9-1-1 call from maria rossi confessing that she had brutally killed three people.â 20 years later, her daughter isabella seeks to understand the truth about what happened that night.â she travels to the centrino hospital for the criminally insane in italy where her mother has been locked away to determine if her mother is mentally ill or demonically possessed.â when she recruits two young exorcists to cure her mom using unconventional methods combining both science and religion, they come face-to-face with pure evil in the form of four powerful demons possessing maria.
"
"https://www.the-numbers.com/movie/Hot-Rod#tab=summary
",13938332,396069,14334401,25280713,.,.,5310711,88.0,2.62,97.2,25000000,2607,2607,18456131,"August 3rd, 2007","November 27th, 2007",PG-13,.,comedy,"daredevil, dysfunctional family",original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"https://www.the-numbers.com/movie/Daddys-Home-(2010)#tab=summary
",796,.,25353,.,.,.,796,90.0,1.0,100.0,.,1,1,911,"September 10th, 2010","May 19th, 2015",Not,.,thriller/suspense,dysfunctional family,original screenplay,live action,contemporary fiction,Urban Zebra,united states,english,"
 

"
"https://www.the-numbers.com/movie/Nobodys-Fool-(1994)#tab=summary
",39453238,.,.,.,.,.,92838,.,5.52,100.0,.,6,1107,82686851,"December 23rd, 1994","May 21st, 2013",R,.,drama,.,based on fiction book/short story,live action,contemporary fiction,.,united states,.,"
 

"
"https://www.the-numbers.com/movie/Suburbicon#tab=summary
",5775178,6246328,12021506,450183,555049,1005232,2840246,105.0,2.03,48.0,.,2046,2046,5865310,"October 27th, 2017","January 23rd, 2018",R,.,black comedy,"crime caper, death of a spouse or fiancã©e / fiancã©, young child dealing with the death of a parent, infidelity, life in a small town, 1950s, suburbs, loan shark, money troubles, organized crime, twins, dysfunctional family, same actor, multiple roles, insurance fraud, relationships gone wrong, familial murder, bigotry, african-american",original screenplay,live action,contemporary fiction,"Black Bear, Silver Pictures, Smoke House Pictures",united states,english,"suburbicon is a peaceful, idyllic suburban community with affordable homes and manicured lawns â¦the perfect place to raise a family, and in the summer of 1959, the lodge family is doing just that. but the tranquil surface masks a disturbing reality, as husband and father gardner lodge must navigate the townâs dark underbelly of betrayal, deceit, and violence. this is a tale of very flawed people making very bad choices. this is suburbicon.
"
"https://www.the-numbers.com/movie/Daddys-Home-2#tab=summary
",104029443,71777740,175807183,6175798,6249704,12425502,29651193,100.0,3.51,59.2,70000000,3575,3575,105618161,"November 10th, 2017","February 6th, 2018",PG-13,Daddyâs Home,comedy,"step-family, dysfunctional family, christmas, christmas in november",original screenplay,live action,contemporary fiction,"Red Granite Pictures, Gary Sanchez Productions, Paramount Pictures",united states,english,"father and stepfather, dusty and brad have joined forces to provide their kids with the perfect christmas. their newfound partnership is put to the test when dustyâs old-school, macho dad and bradâs ultra-affectionate and emotional dad arrive just in time to throw the holiday into complete chaos.
"
"https://www.the-numbers.com/movie/Notorious-Bettie-Page-The#tab=summary
",1415082,364488,1779570,.,.,.,143131,.,7.6,79.5,.,20,73,1968152,"April 14th, 2006","September 26th, 2006",R,.,drama,biography,based on real life events,live action,dramatization,.,united states,.,"
 

"
"https://www.the-numbers.com/movie/Silk-(US)#tab=summary
",0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,live action,super hero,"Pascal Pictures, Marvel Studios",.,.,"
 

"
"https://www.the-numbers.com/movie/Juliet-Naked-(2018)#tab=summary
",3444895,907093,4351988,.,.,.,60886,98.0,4.2,79.2,.,4,467,3444895,"August 17th, 2018","October 30th, 2018",R,.,romantic comedy,"relationships gone wrong, rock 'n' roll, musicians, long distance romance, prologue, non-chronological, epilogue, scene in end credits, romance, singers, sundance film festival 2018",based on fiction book/short story,live action,contemporary fiction,"Apatow Productions, Bona Fide, Los Angeles Media Fund, Rocket Science, Turnlet Films","united kingdom, united states",english,"annie is stuck in a long-term relationship with duncanâan obsessive fan of obscure rocker tucker crowe. when the acoustic demo of tuckerâs hit record from 25 years ago surfaces, its release leads to a life-changing encounter with the elusive rocker himself. 
"
"https://www.the-numbers.com/movie/Lady-Macbeth-(UK)#tab=summary
",1129408,4115855,5245263,.,.,.,64537,89.0,6.42,21.5,.,5,131,1147031,"July 14th, 2017","October 3rd, 2017",R,.,drama,"romance, infidelity, 1800s, murdered child, england, mute, arranged marriage",based on fiction book/short story,live action,historical fiction,"Creative England, BBC Films, BFI, Oldgarth Media, Sixty Six Pictures, iFeatures",united kingdom,english,"rural england, 1865. katherine is stifled by her loveless marriage to a bitter man twice her age, and his cold, unforgiving family. when she embarks on a passionate affair with a young worker on her husbandâs estate, a force is unleashed inside her so powerful that she will stop at nothing to get what she wants.
"
"https://www.the-numbers.com/movie/Southside-with-You#tab=summary
",6304223,308745,6612968,.,.,.,2868403,84.0,2.2,95.3,.,813,897,6639468,"August 26th, 2016","November 29th, 2016",PG-13,.,drama,"1980s, first date, chicago, politicians, romance, african-american",original screenplay,live action,dramatization,"IM Global, Miramax Films, Roadside Attractions",united states,english,"recounts the eventful summer day in 1989 when a young law firm associate named barack obama tried to woo lawyer michelle robinson during a daylong date that took them from the art institute of chicago to a screening of spike leeâs do the right thing to the site of their first kiss outside of an ice cream parlor. 
"
"https://www.the-numbers.com/movie/Forever-My-Girl-(2017)#tab=summary
",16376066,.,3270852,4569643,.,.,4245630,104.0,3.86,100.0,3500000,1114,1427,16376066,"January 19th, 2018","April 10th, 2018",PG,.,drama,"romance, country and western music, musicians, left at the altar, life in a small town, relationships gone wrong, exes in love, single parent, unexpected families, you can't go home again, funeral reunions",based on fiction book/short story,live action,contemporary fiction,"LD Entertainment, Liddell Entertainment",united states,english,"country music super-star liam page left his bride, josie, at the altar to choose fame and fortune instead. however, liam never got over josie, his one true love, nor did he ever forget his southern roots in the small community where he was born and raised. when he unexpectedly returns to his hometown for the funeral of his high school best friend, liam is suddenly faced with the consequences of all that he left behind.
"
"https://www.the-numbers.com/movie/Only-Living-Boy-in-New-York-The-(2017)#tab=summary
",624332,1435692,2060024,.,.,.,54458,89.0,3.45,30.3,.,15,289,634074,"August 11th, 2017","October 20th, 2017",R,.,drama,"new york city, new york, recent college graduate, infidelity, relationships gone wrong, relationship advice, addiction, lgbt, writing and writers, love triangle",original screenplay,live action,contemporary fiction,.,united states,english,"
 

"
"https://www.the-numbers.com/movie/Fall-The-(UK-2016)#tab=summary
",0,8510,8510,.,.,.,.,90.0,.,.,.,.,.,.,.,.,.,.,documentary,.,based on real life events,live action,factual,"Sky Atlantic, Hillside Productions, Passion Pictures",united kingdom,"afrikaans, english","
 

"
