title,dom_bo,int_bo,wrld_bo,dvd_sales,blu_sales,total_sales,opening,runtime,legs,share,budget,theater_opening,theater_max,inf_dom_bo,release,vdo_release,mpaa,series,genre,kwrds,src,prd_mthd,creative_type,prd_company,prd_country,lang,synop
"/movie/John-Carter-of-Mars#tab=summary
",73058679,209719421,282778100,24755272,16426306,41181578,30180188,132.0,2.42,25.8,263700000,3749,3749,83613639,"March 9th, 2012","June 5th, 2012",PG-13,.,adventure,"3-d, rescue, culture clash, civil war, war, development hell, voiceover/narration, prologue, intertitle, arranged marriage, surprise twist, faked death, non-chronological, death of a son or daughter, death of a spouse or fiancã©e / fiancã©, invented language, imax: dmr, mars, motion capture performance, 3-d - post-production conversion",based on fiction book/short story,live action,science fiction,"Walt Disney Pictures, Jim Morris",united states,"apache, english","""john carter"" - is an action-adventure set onâ the mysterious and exotic planet of barsoom. ""john carter"" is basedâ on a classic novel by edgar rice burroughs, whose highly imaginative adventures served as inspiration for many filmmakers, both past and present. theâ film tells the story of war-weary, former military captain john carter, who isâ inexplicably transported to mars where he becomes reluctantly embroiledâ in a conflict of epic proportions amongst the inhabitants ofâ the planet, including tars tarkas  and theâ captivating princess dejah thoris.â in a worldâ on the brink of collapse, carter rediscovers his humanity when he realizes that the survivalâ of barsoom and its people rests in his hands.â 
"
"/movie/Batman-v-Superman-Dawn-of-Justice#tab=summary
",330360194,543274725,873634919,22477700,57744481,80222181,166007347,151.0,1.99,37.8,263000000,4242,4256,347928482,"March 25th, 2016","June 28th, 2016",PG-13,Man of SteelSupermanBatmanDC Extended Universe,action,"franchise crossover, d.c. comics, vigilante, non-chronological, dream sequence, prophetic dreams, motion capture performance, 3-d, 3-d - post-production conversion, imax: dmr",based on comic/graphic novel,live action,super hero,"Warner Bros., RatPac Entertainment, Dune Entertainment, Atlas Entertainment, Cruel and Unusual Films",united states,english,"fearing the actions of a god-like super hero left unchecked, gotham cityâs own formidable, forceful vigilante takes on metropolisâs most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. and with batman and superman at war with each other, a new threat quickly arises, putting mankind in greater danger than it has ever known before.
"
"/movie/Lion-King-The-(Live-Action)-(2019)#tab=summary
",543638043,1112675054,1656313097,16106589,31098360,47204949,191770759,118.0,2.83,32.8,260000000,4725,4802,543638047,"July 19th, 2019","October 11th, 2019",PG,The Lion King,adventure,"talking animals, animal lead, royalty, accidental death, remake, ensemble, coming of age, revenge, motion capture performance, 3-d, imax: dmr",remake,animation/live action,kids fiction,"Walt Disney Pictures, Fairview Entertainment",united states,english,"simba idolizes his father, king mufasa, and takes to heart his own royal destiny. but not everyone in the kingdom celebrates the new cubâs arrival. scar, mufasaâs brotherâand former heir to the throneâhas plans of his own. the battle for pride rock is ravaged with betrayal, tragedy and drama, ultimately resulting in simbaâs exile. with help from a curious pair of newfound friends, simba will have to figure out how to grow up and take back what is rightfully his.
"
"/movie/Tangled#tab=summary
",200821936,385655304,586477240,179787688,65663692,245451380,48767052,101.0,4.12,34.2,260000000,3603,3603,231682049,"November 24th, 2010","March 29th, 2011",PG,.,musical,"prince/princess, escape, heist, voiceover/narration, 3-d, kidnap, animal lead, dysfunctional family, romance, orphan, coming of age, prologue, royalty, road trip, imax: dmr, development hell, 3-d - shot in 3-d",based on folk tale/legend/fairytale,digital animation,kids fiction,Walt Disney Animation Studios,united states,english,"fugitive bandit, flynn ryder, hides out in a mysterious tower and is taken hostage by rapunzel. locked in the tower with 70 feet of hair, rapunzel strikes a deal with flynn to gain her freedom. the pair set out on an adventure with the king's guards in hot pursuit.
"
"/movie/Spider-Man-3#tab=summary
",336530303,558329927,894860230,125012364,825031,125837395,151116516,139.0,2.23,37.6,258000000,4252,4324,445609164,"May 4th, 2007","October 30th, 2007",PG-13,Spider-Man,adventure,"marvel comics, revenge, imax: dmr, escape, death of a best friend, faulty memory, college, college professor, 2000s, nightclub, hostage",based on comic/graphic novel,live action,super hero,"Columbia Pictures, Marvel Studios, Laura Ziskin Productions",united states,english,"
 

"
"/movie/Captain-America-Civil-War#tab=summary
",408084349,745200000,1153284349,23036580,62014273,85050853,179139142,146.0,2.28,35.4,250000000,4226,4226,429785941,"May 6th, 2016","September 13th, 2016",PG-13,Captain AmericaMarvel Cinematic Universe,action,"marvel comics, friends turned enemies, government corruption, rebellion, 1990s, prologue, scene in end credits, framed, gratuitous cameos, visual effects, intertitle, assassination, young child dealing with the death of a parent, siberia, nigeria, russia, revenge, death of a spouse or fiancã©e / fiancã©, death of a son or daughter, surprise twist, super soldier serum, voiceover/narration, 3-d, 3-d - post-production conversion, imax: dmr",based on comic/graphic novel,live action,super hero,Marvel Studios,united states,english,"steve rogers is leading the newly formed team of avengers in their continued efforts to safeguard humanity. but after another incident involving the avengers results in collateral damage, political pressure mounts to install a system of accountability, headed by a governing body to oversee and direct the team. the new status quo fractures the avengers, resulting in two campsâone led by steve rogers and his desire for the avengers to remain free to defend humanity without government interference, and the other following tony starkâs surprising decision to support government oversight and accountability.
"
"/movie/Harry-Potter-and-the-Half-Blood-Prince#tab=summary
",302089278,633124489,935213767,148026330,51295876,199322206,77835727,153.0,3.88,32.3,250000000,4325,4455,366779769,"July 15th, 2009","December 8th, 2009",PG,Harry Potter,adventure,"boarding school, 3-d, imax: dmr, 3-d - post-production conversion",based on fiction book/short story,animation/live action,fantasy,Heyday Films,"united kingdom, united states",english,"
 

"
"/movie/Hobbit-The-Desolation-of-Smaug-The#tab=summary
",258241522,702000000,960241522,43920300,63102667,107022967,73645197,201.0,3.51,26.9,250000000,3903,3928,289209476,"December 13th, 2013","April 8th, 2014",PG-13,Peter Jackson's Lord of the RingsThe Hobbit,adventure,"3-d, 3-d - shot in 3-d, dragon, prequel, inbetwequel, ensemble, lord of the rings, motion capture performance, imax: dmr",based on fiction book/short story,animation/live action,fantasy,Wingnut Films,"new zealand, united states",english,"having survived the beginning of their unexpected journey, the company, consisting of bilbo baggins, the wizard gandalf, and thirteen dwarves, led by thorin oakenshield, continues east, encountering along the way the skin-changer beorn and a swarm of giant spiders in the treacherous forest of mirkwood.  after escaping capture by the dangerous wood-elves, the dwarves journey to lake-town, and finally to the lonely mountain itself, where they must face the greatest danger of allâa creature more terrifying than any other; one which will test not only the depth of their courage but the limits of their friendship and the wisdom of the journey itselfâthe dragon smaug.
"
"/movie/Hobbit-The-Battle-of-the-Five-Armies-The#tab=summary
",255119788,690457833,945577621,29485612,48209740,77695352,54724334,144.0,4.66,27.0,250000000,3875,3875,283285507,"December 17th, 2014","March 24th, 2015",PG-13,Peter Jackson's Lord of the RingsThe Hobbit,adventure,"3-d, 3-d - shot in 3-d, lord of the rings, war, dwarves, elves, prequel, motion capture performance, imax: dmr",based on fiction book/short story,animation/live action,fantasy,"New Line Cinema, Wingnut Films, Metro-Goldwyn-Mayer Pictures","new zealand, united states",english,"the dwarves of erebor have reclaimed the vast wealth of their homeland, but now must face the consequences of having unleashed the terrifying dragon, smaug, upon the defenseless men, women and children of lake-town. as he succumbs to dragon-sickness, the king under the mountain, thorin oakenshield, sacrifices friendship and honor in his search for the legendary arkenstone. unable to help thorin see reason, bilbo is driven to make a desperate and dangerous choice, not knowing that even greater perils lie ahead. an ancient enemy has returned to middle-earth. sauron, the dark lord, has sent forth legions of orcs in a stealth attack upon the lonely mountain. as darkness converges on their escalating conflict, the races of dwarves, elves and men must decideâunite or be destroyed. bilbo finds himself fighting for his life and the lives of his friends as five great armies go to war.
"
"/movie/Fate-of-the-Furious-The#tab=summary
",225764765,1013000000,1238764765,20182603,25507551,45690154,98786705,136.0,2.29,18.2,250000000,4310,4329,229288406,"April 14th, 2017","June 27th, 2017",PG-13,Fast and the Furious,action,"sequels without their original stars, friends turned enemies, car chase, terrorism, enemies forced to work together, betrayal, prison, prison riot, ensemble, 3-d, 3-d - post-production conversion, imax: dmr",original screenplay,live action,contemporary fiction,"Universal Pictures, Original Film, One Race Films",united states,english,"now that dom and letty are on their honeymoon and brian and mia have retired from the gameâand the rest of the crew has been exoneratedâthe globetrotting team has found a semblance of a normal life. but when a mysterious woman seduces dom into the world of crime he canât seem to escape and a betrayal of those closest to him, they will face trials that will test them as never before. from the shores of cuba and the streets of new york city to the icy plains of the arctic barents sea, our elite force will crisscross the globe to stop an anarchist from unleashing chaos on the worlds stageâ¦and to bring home the man who made them a family
"
"/movie/No-Time-to-Die#tab=summary
",0,.,.,.,.,.,.,.,.,.,250000,.,.,.,"April 10th, 2020",.,PG-13,James Bond,action,imax: dmr,based on fiction book/short story,live action,contemporary fiction,"Eon Productions, Metro-Goldwyn-Mayer Pictures","united kingdom, united states",english,"bond has left active service and is enjoying a tranquil life in jamaica. his peace is short-lived when his old friend felix leiter from the cia turns up asking for help. the mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading bond onto the trail of a mysterious villain armed with dangerous new technology.
"
"/movie/Avatar#tab=summary
",760507625,2029197650,2789705275,236772277,220112390,456884667,77025481,162.0,9.87,27.3,237000000,3452,3461,899243135,"December 18th, 2009","April 22nd, 2010",PG-13,Avatar,action,"3-d, invented language, visual effects, alien invasion, imax: dmr, humans as aliens, language barrier, 2010 oscars best picture nominee, romance, interspecies romance, slow motion scene, confined to a wheelchair, voiceover/narration, death of a sibling, twins, death of a twin, genetic engineering, 3-d - shot in 3-d, environment, motion capture performance",original screenplay,animation/live action,science fiction,"Dune Entertainment, 20th Century Fox, Ingenious Film Partners",united states,"english, na'vi","jake sully is a wounded ex-marine, thrust into an effort to settle and exploit pandora, an exotic moon rich in bio-diversity and inhabited by the naâvi, a ten-foot-tall humanoid species. after neytiri, a female naâvi, rescues jake after he becomes separated from his team, he learns more about the planet and eventually crosses over to lead the indigenous race in a battle for survival.
"
"/movie/Superman-Returns#tab=summary
",200120000,190961192,391081192,85846298,.,.,52535096,150.0,3.81,51.2,232000000,4065,4065,278334833,"June 28th, 2006","November 28th, 2006",PG-13,Superman,adventure,"d.c. comics, visual effects, friendly alien on earth, 3-d, imax: dmr, 3-d - post-production conversion",based on comic/graphic novel,live action,super hero,"Warner Bros., Legendary Pictures, Jon Peters, Bad Hat Harry Productions",united states,english,"
 

"
"/movie/Dark-Knight-Rises-The#tab=summary
",448139099,636300000,1084439099,71941288,85805706,157746994,160887295,164.0,2.79,41.3,230000000,4404,4404,512882806,"July 20th, 2012","December 4th, 2012",PG-13,BatmanDark Knight Trilogy,action,"vigilante, terrorism, fugitive / on the run, non-chronological, surprise twist, secret identity, imax: dmr, d.c. comics",based on comic/graphic novel,live action,super hero,"Warner Bros., Legendary Pictures, Syncopy",united states,english,"it has been eight years since batman vanished into the night, turning, in that instant, from hero to fugitive. assuming the blame for the death of d.a. harvey dent, the dark knight sacrificed everything for what he and commissioner gordon both hoped was the greater good. for a time the lie worked, as criminal activity in gotham city was crushed under the weight of the anti-crime dent act.

but everything will change with the arrival of a cunning cat burglar with a mysterious agenda. far more dangerous, however, is the emergence of bane, a masked terrorist whose ruthless plans for gotham drive bruce out of his self-imposed exile. but even if he dons the cape and cowl again, batman may be no match for bane.
"
"/movie/Pirates-of-the-Caribbean-Dead-Men-Tell-No-Tales#tab=summary
",172558876,615682261,788241137,9163271,23110613,32273884,62983253,135.0,2.74,21.9,230000000,4276,4276,175252095,"May 26th, 2017","September 19th, 2017",PG-13,Pirates of the Caribbean,adventure,"pirates, hauntings, on a boat, swashbuckler, dwarfism, revenge, supernatural, sequels with returning stars, delayed sequel, development hell, scene in end credits, gratuitous cameos, 3-d, 3-d - post-production conversion, imax: dmr",based on theme park ride,animation/live action,fantasy,"Walt Disney Pictures, Jerry Bruckheimer Films",united states,english,"down-on-his-luck captain jack is feeling the winds of ill-fortune blowing strongly his way when deadly ghost sailors, led by the terrifying captain salazar, escape from the devilâs triangle bent on killing every pirate at seaânotably jack. jackâs only hope of survival lies in the legendary trident of poseidon, but to find it he must forge an uneasy alliance with carina smyth, a brilliant and beautiful astronomer, and henry, a headstrong young sailor in the royal navy. at the helm of the dying gull, his pitifully small and shabby ship, captain jack seeks not only to reverse his recent spate of ill fortune, but to save his very life from the most formidable and malicious foe he has ever faced. 
"
"/movie/Quantum-of-Solace#tab=summary
",169368427,422323651,591692078,53696436,7757261,61453697,67528882,106.0,2.51,28.6,230000000,3451,3501,214757090,"November 14th, 2008","March 24th, 2009",PG-13,James Bond,action,"secret agent, assassination, shadowy organization, 2000s, london, england, betrayal, terrorism",based on fiction book/short story,live action,contemporary fiction,"Eon Productions, Metro-Goldwyn-Mayer Pictures, Columbia Pictures","united kingdom, united states",english,"
 

"
"/movie/Avengers-The-(2012)#tab=summary
",623357910,895455078,1518812988,118602534,131496092,250098626,207438708,143.0,3.01,41.0,225000000,4349,4349,713415897,"May 4th, 2012","September 25th, 2012",PG-13,Marvel Cinematic UniverseAvengers,action,"marvel comics, 3-d, gods and goddesses, mutants, visual effects, special ops, alien invasion, revenge, franchise crossover, non-chronological, ensemble, gratuitous cameos, epilogue, scene in end credits, imax: dmr, sequel with lead character recast, good vs. evil, faked death, mind control, motion capture performance, 3-d - post-production conversion",based on comic/graphic novel,animation/live action,super hero,"Marvel Studios, Paramount Pictures",united states,english," when an unexpected enemy emerges that threatens global safety and security, nick fury, director of the international peacekeeping agency known as s.h.i.e.l.d., finds himself in need of a team to pull the world back from the brink of disaster. spanning the globe, a daring recruitment effort begins.
"
"/movie/Pirates-of-the-Caribbean-Dead-Mans-Chest#tab=summary
",423315812,642900000,1066215812,320862526,5141564,326004090,135634554,151.0,3.12,39.7,225000000,4133,4133,588764432,"July 7th, 2006","December 5th, 2006",PG-13,Pirates of the Caribbean,adventure,"pirates, visual effects, 1700s, motion capture performance",based on theme park ride,live action,historical fiction,"Walt Disney Pictures, Jerry Bruckheimer",united states,english,"
 

"
"/movie/Man-of-Steel#tab=summary
",291045518,376954000,667999518,44195455,75288060,119483515,116619362,142.0,2.5,43.6,225000000,4207,4207,326128489,"June 14th, 2013","November 12th, 2013",PG-13,SupermanDC Extended Universe,action,"d.c. comics, friendly alien on earth, alien invasion, young child dealing with the death of a parent, adopted family, visual effects, reboot, 3-d, life on a farm, 3-d - post-production conversion, imax: dmr",based on comic/graphic novel,live action,super hero,"Warner Bros., Legendary Pictures, Syncopy",united states,english,"a young boy learns that he has extraordinary powers and is not of this earth. as a young man, he journeys to discover where he came from and what he was sent here to do. but the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind. 
"
"/movie/Chronicles-of-Narnia-Prince-Caspian-The#tab=summary
",141621490,275719798,417341288,104715548,.,.,55034805,144.0,2.57,33.9,225000000,3929,3929,179689658,"May 16th, 2008","December 2nd, 2008",PG,Chronicles of Narnia,adventure,"talking animals, visual effects",based on fiction book/short story,animation/live action,fantasy,"Walt Disney Pictures, Walden Media, Mark Johnson, Silverbell Films",united states,english,"the wardrobe is gone...the white witch is dead...and aslan has been missing for over 1,000 years.  now, peter, susan, edmund and lucy  pevensie are beckoned back to narnia to find a vastly different world, where a new enemy stalks the battlefield and the land's kindly creatures find themselves on the brink of extinction.
"
"/movie/Lone-Ranger-The#tab=summary
",89302115,170700000,260002115,26140511,21056606,47197117,29210849,149.0,3.06,34.3,225000000,3904,3904,100066691,"July 2nd, 2013","December 17th, 2013",PG-13,.,western,"native americans, secret identity, government corruption, revenge, genocide, non-chronological, breaking the fourth wall, intertitle, sibling rivalry, surprise twist, scene in end credits, old age makeup, development hell, imax: dmr",based on tv,live action,historical fiction,"Walt Disney Pictures, Jerry Bruckheimer, Blind Wink, Infinitum Nihil",united states,english,"native american warrior tonto recounts the tales that transformed john reid, a man of the law, into a legend of justice, as the two unlikely heroes must learn to work together and fight against greed and corruption.
"
"/movie/Tenet-(2020)#tab=summary
",0,.,.,.,.,.,.,110.0,.,.,224000,.,.,.,"July 17th, 2020",.,.,.,action,imax: dmr,original screenplay,live action,.,.,"united kingdom, united states",english,"
 

"
"/movie/Amazing-Spider-Man-The#tab=summary
",262030663,495859604,757890267,39155907,74148666,113304573,62004688,136.0,4.23,34.6,220000000,4318,4318,299886852,"July 3rd, 2012","November 9th, 2012",PG-13,Spider-Man,adventure,"marvel comics, 3-d, secret identity, first love, visual effects, abandoned child, vigilante, reboot, inventor, mad scientist, imax: dmr, motion capture performance",based on comic/graphic novel,live action,super hero,"Columbia Pictures, Marvel Studios",united states,english,"the amazing spider-man is the story of peter parker, an outcast high schooler who was abandoned by his parents as a boy, leaving him to be raised by his uncle ben and aunt may. like most teenagers, peter is trying to figure out who he is and how he got to be the person he is today. peter is also finding his way with his first high school crush, gwen stacy, and together, they struggle with love, commitment, and secrets. as peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parentsâ disappearance â leading him directly to oscorp and the lab of dr. curt connors, his fatherâs former partner. as spider-man is set on a collision course with connors' alter-ego, the lizard, peter will make life-altering choices to use his powers and shape his destiny to become a hero.
"
"/movie/Battleship#tab=summary
",65233400,248244317,313477717,19352500,14461746,33814246,25534825,130.0,2.55,20.8,220000000,3690,3702,74657817,"May 18th, 2012","August 28th, 2012",PG-13,.,action,"epilogue, prologue, confined to a wheelchair, alien invasion, visual effects, scene in end credits, end of the world, toy adaptations, on a boat, 3-d, imax: dmr",based on game,live action,contemporary fiction,"Universal Pictures, Hasbro Studios, Bluegrass Films, Film 44",united states,english,"peter berg produces and directs battleship, the action-adventure that unfolds across the seas, in the skies and over land as our planet fights for survival against a superior force.  inspired by hasbro's classic naval combat game.
"
"/movie/Transformers-The-Last-Knight#tab=summary
",130168683,472724657,602893340,10569839,25212561,35782400,44680073,148.0,2.91,21.6,217000000,4069,4132,132200293,"June 21st, 2017","September 26th, 2017",PG-13,Transformers,action,"robot, war, archaeology, car chase, redemption, prologue, voiceover/narration, 3-d, 3-d - shot in 3-d, imax: dmr",based on tv,animation/live action,science fiction,"di Bonaventura Pictures, Paramount Pictures, Hasbro Studios",united states,english,"humans and transformers are at war, optimus prime is gone. the key to saving our future lies buried in the secrets of the past, in the hidden history of transformers on earth. saving our world falls upon the shoulders of an unlikely alliance: cade yeager; bumblebee; and english lord; and an oxford professor. there comes a moment in everyoneâs life when we are called upon to make a difference. the hunted will become heroes. heroes will become villains. only one world will survive: theirs, or ours. 
"
"/movie/Jurassic-World#tab=summary
",652270625,996584239,1648854864,41288342,96822734,138111076,208806270,124.0,3.12,39.6,215000000,4274,4291,704885576,"June 12th, 2015","October 20th, 2015",PG-13,Jurassic Park,action,"animals gone bad, development hell, dinosaurs, cloning, delayed sequel, military stealing new invention, children dealing with divorce, dysfunctional family, directing yourself, intertitle, gratuitous cameos, director cameo, dinosaurs in the modern world, motion capture performance, 3-d, 3-d - post-production conversion, imax: dmr",based on fiction book/short story,live action,science fiction,"Universal Pictures, Amblin Entertainment, Legendary Pictures",united states,english,"visitors at the jurassic world theme park run for their lives when the genetically engineered indominus rex and other dinosaurs go on a rampage.
"
"/movie/Men-in-Black-3#tab=summary
",179020854,475192631,654213485,31650492,26735100,58385592,54592779,104.0,3.28,27.4,215000000,4248,4248,204884419,"May 25th, 2012","November 30th, 2012",PG-13,Men in Black,adventure,"3-d, alien invasion, friendly alien on earth, hitmen, time travel, delayed sequel, buddy comedy, faulty memory, secret agent, marvel comics, visual effects, gratuitous cameos, same role, multiple actors, surprise twist, imax: dmr, 3-d - post-production conversion",based on comic/graphic novel,animation/live action,science fiction,"Columbia Pictures, Hemisphere Media Capital, Amblin Entertainment, Parkes+Macdonald Productions, Image Nation",united states,english,"in men in black 3, agents j and k are back...in time. j has seen some inexplicable things in his 15 years with the men in black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. but when k's life and the fate of the planet are put at stake, agent j will have to travel back in time to put things right. j discovers that there are secrets to the universe that k never told him -- secrets that will reveal themselves as he teams up with the young agent k to save his partner, the agency, and the future of humankind.
"
"/movie/Transformers-Revenge-of-the-Fallen#tab=summary
",402111870,434407829,836519699,221984094,50224516,272208610,108966307,149.0,3.69,48.1,210000000,4234,4293,488431885,"June 24th, 2009","October 20th, 2009",PG-13,Transformers,action,"robot, imax: dmr, friendly alien on earth, coming of age, politicians, car chase, revenge, narcotics, fugitive / on the run, kidnap, cover up",based on tv,animation/live action,science fiction,"DreamWorks Pictures, Paramount Pictures, Hasbro Studios, di Bonaventura Pictures, Tom DeSanto, Don Murphy",united states,english,"
 

"
