customer_id,item_id,down_year,down_date,weekday,inf_year,down_price
C5021,I-1041,2014,07-16-2014,4,1.0518721893679996,1.0518721893679996
C5022,I-1008,2014,01-03-2014,6,1.0518721893679996,0.9466849704311997
C5022,I-1010,2014,03-23-2014,1,1.0518721893679996,0.9466849704311997
C5022,I-1019,2014,03-29-2014,7,1.0518721893679996,0.9466849704311997
C5022,I-1020,2014,01-16-2014,5,1.0518721893679996,0.9466849704311997
C5022,I-1021,2014,05-28-2014,4,1.0518721893679996,0.9466849704311997
C5022,I-1022,2014,01-15-2014,4,1.0518721893679996,0.9466849704311997
C5022,I-1044,2014,03-09-2014,1,1.0518721893679996,1.0518721893679996
C5022,I-1045,2014,10-18-2014,7,1.0518721893679996,1.2622466272415995
C5023,I-1013,2014,02-22-2014,7,1.0518721893679996,0.9466849704311997
C5024,I-1018,2014,05-15-2014,5,1.0518721893679996,0.9466849704311997
C5024,I-1019,2014,07-25-2014,6,1.0518721893679996,0.9466849704311997
C5024,I-1020,2014,10-03-2014,6,1.0518721893679996,0.9466849704311997
C5024,I-1021,2014,04-03-2014,5,1.0518721893679996,0.9466849704311997
C5024,I-1022,2014,11-23-2014,1,1.0518721893679996,0.9466849704311997
C5024,I-1030,2014,12-10-2014,4,1.0518721893679996,0.9466849704311997
C5024,I-1031,2014,11-15-2014,7,1.0518721893679996,0.9466849704311997
C5024,I-1032,2014,09-19-2014,6,1.0518721893679996,0.9466849704311997
C5024,I-1039,2014,11-13-2014,5,1.0518721893679996,0.9992785798995996
C5024,I-1044,2014,09-14-2014,1,1.0518721893679996,1.0518721893679996
C5025,I-1006,2014,03-28-2014,6,1.0518721893679996,0.9466849704311997
C5025,I-1013,2014,10-20-2014,2,1.0518721893679996,0.9466849704311997
C5025,I-1043,2014,09-20-2014,7,1.0518721893679996,1.0518721893679996
C5025,I-1044,2014,11-14-2014,6,1.0518721893679996,1.0518721893679996
C5025,I-1045,2014,08-07-2014,5,1.0518721893679996,1.2622466272415995
C5026,I-1002,2014,02-12-2014,4,1.0518721893679996,0.9466849704311997
C5026,I-1010,2014,10-28-2014,3,1.0518721893679996,0.9466849704311997
C5026,I-1016,2014,04-26-2014,7,1.0518721893679996,1.1360219645174396
C5026,I-1040,2014,07-01-2014,3,1.0518721893679996,0.9992785798995996
C5026,I-1041,2014,01-31-2014,6,1.0518721893679996,1.0518721893679996
C5026,I-1045,2014,02-18-2014,3,1.0518721893679996,1.2622466272415995
C5027,I-1008,2014,05-06-2014,3,1.0518721893679996,0.9466849704311997
C5027,I-1034,2014,05-30-2014,6,1.0518721893679996,0.9992785798995996
C5027,I-1036,2014,10-23-2014,5,1.0518721893679996,0.9992785798995996
C5027,I-1038,2014,05-20-2014,3,1.0518721893679996,0.9992785798995996
C5027,I-1041,2014,01-28-2014,3,1.0518721893679996,1.0518721893679996
C5028,I-1012,2014,06-22-2014,1,1.0518721893679996,0.9466849704311997
C5028,I-1018,2014,02-07-2014,6,1.0518721893679996,0.9466849704311997
C5028,I-1019,2014,11-07-2014,6,1.0518721893679996,0.9466849704311997
C5028,I-1020,2014,04-26-2014,7,1.0518721893679996,0.9466849704311997
C5028,I-1021,2014,04-07-2014,2,1.0518721893679996,0.9466849704311997
C5028,I-1022,2014,10-24-2014,6,1.0518721893679996,0.9466849704311997
C5028,I-1024,2014,07-19-2014,7,1.0518721893679996,0.9466849704311997
C5028,I-1031,2014,03-22-2014,7,1.0518721893679996,0.9466849704311997
C5028,I-1038,2014,01-01-2014,4,1.0518721893679996,0.9992785798995996
C5028,I-1045,2014,05-22-2014,5,1.0518721893679996,1.2622466272415995
C5029,I-1009,2014,01-23-2014,5,1.0518721893679996,0.9466849704311997
C5029,I-1013,2014,12-28-2014,1,1.0518721893679996,0.9466849704311997
C5029,I-1015,2014,01-21-2014,3,1.0518721893679996,0.9466849704311997
C5029,I-1017,2014,09-29-2014,2,1.0518721893679996,0.9466849704311997
C5029,I-1034,2014,07-26-2014,7,1.0518721893679996,0.9992785798995996
C5029,I-1036,2014,04-07-2014,2,1.0518721893679996,0.9992785798995996
C5030,I-1002,2014,10-12-2014,1,1.0518721893679996,0.9466849704311997
C5030,I-1020,2014,03-21-2014,6,1.0518721893679996,0.9466849704311997
C5030,I-1034,2014,10-08-2014,4,1.0518721893679996,0.9992785798995996
C5030,I-1037,2014,05-25-2014,1,1.0518721893679996,0.9992785798995996
C5030,I-1041,2014,08-26-2014,3,1.0518721893679996,1.0518721893679996
C5030,I-1045,2014,08-30-2014,7,1.0518721893679996,1.2622466272415995
C5032,I-1045,2014,11-15-2014,7,1.0518721893679996,1.2622466272415995
C5033,I-1003,2014,08-01-2014,6,1.0518721893679996,0.9466849704311997
C5033,I-1006,2014,11-30-2014,1,1.0518721893679996,0.9466849704311997
C5033,I-1027,2014,07-11-2014,6,1.0518721893679996,1.1360219645174396
C5033,I-1028,2014,09-25-2014,5,1.0518721893679996,0.9466849704311997
C5033,I-1039,2014,08-03-2014,1,1.0518721893679996,0.9992785798995996
C5033,I-1043,2014,02-12-2014,4,1.0518721893679996,1.0518721893679996
C5033,I-1044,2014,06-01-2014,1,1.0518721893679996,1.0518721893679996
C5034,I-1010,2014,04-25-2014,6,1.0518721893679996,0.9466849704311997
C5034,I-1039,2014,07-28-2014,2,1.0518721893679996,0.9992785798995996
C5034,I-1044,2014,08-02-2014,7,1.0518721893679996,1.0518721893679996
C5035,I-1002,2014,08-07-2014,5,1.0518721893679996,0.9466849704311997
C5035,I-1003,2014,08-03-2014,1,1.0518721893679996,0.9466849704311997
C5035,I-1007,2014,07-26-2014,7,1.0518721893679996,0.9466849704311997
C5035,I-1014,2014,03-20-2014,5,1.0518721893679996,0.9466849704311997
C5035,I-1019,2014,02-27-2014,5,1.0518721893679996,0.9466849704311997
C5035,I-1020,2014,06-06-2014,6,1.0518721893679996,0.9466849704311997
C5035,I-1021,2014,05-14-2014,4,1.0518721893679996,0.9466849704311997
C5035,I-1022,2014,05-14-2014,4,1.0518721893679996,0.9466849704311997
C5035,I-1028,2014,02-14-2014,6,1.0518721893679996,0.9466849704311997
C5035,I-1036,2014,10-30-2014,5,1.0518721893679996,0.9992785798995996
C5036,I-1007,2014,03-02-2014,1,1.0518721893679996,0.9466849704311997
C5036,I-1013,2014,02-09-2014,1,1.0518721893679996,0.9466849704311997
C5036,I-1015,2014,10-20-2014,2,1.0518721893679996,0.9466849704311997
C5036,I-1030,2014,10-23-2014,5,1.0518721893679996,0.9466849704311997
C5036,I-1032,2014,06-06-2014,6,1.0518721893679996,0.9466849704311997
C5036,I-1039,2014,05-18-2014,1,1.0518721893679996,0.9992785798995996
C5036,I-1042,2014,01-11-2014,7,1.0518721893679996,1.0518721893679996
C5036,I-1043,2014,01-10-2014,6,1.0518721893679996,1.0518721893679996
C5036,I-1045,2014,07-06-2014,1,1.0518721893679996,1.2622466272415995
C5037,I-1007,2014,05-27-2014,3,1.0518721893679996,0.9466849704311997
C5037,I-1012,2014,05-12-2014,2,1.0518721893679996,0.9466849704311997
C5037,I-1015,2014,02-06-2014,5,1.0518721893679996,0.9466849704311997
C5037,I-1018,2014,07-31-2014,5,1.0518721893679996,0.9466849704311997
C5037,I-1020,2014,01-07-2014,3,1.0518721893679996,0.9466849704311997
C5037,I-1021,2014,01-18-2014,7,1.0518721893679996,0.9466849704311997
C5037,I-1022,2014,12-23-2014,3,1.0518721893679996,0.9466849704311997
C5037,I-1044,2014,11-21-2014,6,1.0518721893679996,1.0518721893679996
C5038,I-1004,2014,04-04-2014,6,1.0518721893679996,0.9466849704311997
C5038,I-1012,2014,04-29-2014,3,1.0518721893679996,0.9466849704311997
C5038,I-1015,2014,04-21-2014,2,1.0518721893679996,0.9466849704311997
C5038,I-1017,2014,11-06-2014,5,1.0518721893679996,0.9466849704311997
C5038,I-1044,2014,06-16-2014,2,1.0518721893679996,1.0518721893679996
C5038,I-1045,2014,09-27-2014,7,1.0518721893679996,1.2622466272415995
C5039,I-1005,2014,12-04-2014,5,1.0518721893679996,0.9466849704311997
C5039,I-1006,2014,05-22-2014,5,1.0518721893679996,0.9466849704311997
C5039,I-1012,2014,05-03-2014,7,1.0518721893679996,0.9466849704311997
C5039,I-1022,2014,01-08-2014,4,1.0518721893679996,0.9466849704311997
C5039,I-1025,2014,07-26-2014,7,1.0518721893679996,0.9466849704311997
C5039,I-1029,2014,03-01-2014,7,1.0518721893679996,0.9466849704311997
C5039,I-1042,2014,10-20-2014,2,1.0518721893679996,1.0518721893679996
C5039,I-1043,2014,12-12-2014,6,1.0518721893679996,1.0518721893679996
C5039,I-1044,2014,07-11-2014,6,1.0518721893679996,1.0518721893679996
C5039,I-1045,2014,10-17-2014,6,1.0518721893679996,1.2622466272415995
C5040,I-1008,2014,02-07-2014,6,1.0518721893679996,0.9466849704311997
C5040,I-1010,2014,05-21-2014,4,1.0518721893679996,0.9466849704311997
C5040,I-1016,2014,09-05-2014,6,1.0518721893679996,1.1360219645174396
C5040,I-1018,2014,12-14-2014,1,1.0518721893679996,0.9466849704311997
C5040,I-1027,2014,06-17-2014,3,1.0518721893679996,1.1360219645174396
C5040,I-1044,2014,02-11-2014,3,1.0518721893679996,1.0518721893679996
C5040,I-1045,2014,12-16-2014,3,1.0518721893679996,1.2622466272415995
C5041,I-1002,2014,07-14-2014,2,1.0518721893679996,0.9466849704311997
C5041,I-1005,2014,05-04-2014,1,1.0518721893679996,0.9466849704311997
C5041,I-1007,2014,01-25-2014,7,1.0518721893679996,0.9466849704311997
C5041,I-1016,2014,12-12-2014,6,1.0518721893679996,1.1360219645174396
C5041,I-1031,2014,12-06-2014,7,1.0518721893679996,0.9466849704311997
C5041,I-1038,2014,11-08-2014,7,1.0518721893679996,0.9992785798995996
C5041,I-1042,2014,12-26-2014,6,1.0518721893679996,1.0518721893679996
C5042,I-1001,2014,01-11-2014,7,1.0518721893679996,0.9466849704311997
C5042,I-1005,2014,06-16-2014,2,1.0518721893679996,0.9466849704311997
C5042,I-1007,2014,06-23-2014,2,1.0518721893679996,0.9466849704311997
C5042,I-1011,2014,03-14-2014,6,1.0518721893679996,0.9466849704311997
C5042,I-1036,2014,11-03-2014,2,1.0518721893679996,0.9992785798995996
C5042,I-1038,2014,02-18-2014,3,1.0518721893679996,0.9992785798995996
C5042,I-1039,2014,02-07-2014,6,1.0518721893679996,0.9992785798995996
C5042,I-1040,2014,05-03-2014,7,1.0518721893679996,0.9992785798995996
C5042,I-1043,2014,09-03-2014,4,1.0518721893679996,1.0518721893679996
C5042,I-1045,2014,11-19-2014,4,1.0518721893679996,1.2622466272415995
C5043,I-1008,2014,09-23-2014,3,1.0518721893679996,0.9466849704311997
C5043,I-1010,2014,07-06-2014,1,1.0518721893679996,0.9466849704311997
C5043,I-1013,2014,12-27-2014,7,1.0518721893679996,0.9466849704311997
C5043,I-1015,2014,09-12-2014,6,1.0518721893679996,0.9466849704311997
C5043,I-1017,2014,07-24-2014,5,1.0518721893679996,0.9466849704311997
C5043,I-1019,2014,09-27-2014,7,1.0518721893679996,0.9466849704311997
C5043,I-1022,2014,03-20-2014,5,1.0518721893679996,0.9466849704311997
C5043,I-1043,2014,06-07-2014,7,1.0518721893679996,1.0518721893679996
C5043,I-1044,2014,04-23-2014,4,1.0518721893679996,1.0518721893679996
C5045,I-1018,2014,05-18-2014,1,1.0518721893679996,0.9466849704311997
C5045,I-1029,2014,05-16-2014,6,1.0518721893679996,0.9466849704311997
C5045,I-1045,2014,11-17-2014,2,1.0518721893679996,1.2622466272415995
C5046,I-1006,2014,03-14-2014,6,1.0518721893679996,0.9466849704311997
C5046,I-1007,2014,10-14-2014,3,1.0518721893679996,0.9466849704311997
C5046,I-1008,2014,01-22-2014,4,1.0518721893679996,0.9466849704311997
C5046,I-1010,2014,01-31-2014,6,1.0518721893679996,0.9466849704311997
C5046,I-1018,2014,11-02-2014,1,1.0518721893679996,0.9466849704311997
C5046,I-1026,2014,07-26-2014,7,1.0518721893679996,0.9466849704311997
C5046,I-1030,2014,12-28-2014,1,1.0518721893679996,0.9466849704311997
C5046,I-1042,2014,01-15-2014,4,1.0518721893679996,1.0518721893679996
C5046,I-1043,2014,09-24-2014,4,1.0518721893679996,1.0518721893679996
C5046,I-1045,2014,10-10-2014,6,1.0518721893679996,1.2622466272415995
C5047,I-1008,2014,12-21-2014,1,1.0518721893679996,0.9466849704311997
C5047,I-1012,2014,09-22-2014,2,1.0518721893679996,0.9466849704311997
C5047,I-1042,2014,01-05-2014,1,1.0518721893679996,1.0518721893679996
C5047,I-1043,2014,10-17-2014,6,1.0518721893679996,1.0518721893679996
C5048,I-1001,2014,06-12-2014,5,1.0518721893679996,0.9466849704311997
C5048,I-1007,2014,12-05-2014,6,1.0518721893679996,0.9466849704311997
C5048,I-1009,2014,09-12-2014,6,1.0518721893679996,0.9466849704311997
C5048,I-1012,2014,01-05-2014,1,1.0518721893679996,0.9466849704311997
C5048,I-1013,2014,09-21-2014,1,1.0518721893679996,0.9466849704311997
C5048,I-1041,2014,02-15-2014,7,1.0518721893679996,1.0518721893679996
C5048,I-1044,2014,08-26-2014,3,1.0518721893679996,1.0518721893679996
C5049,I-1007,2014,12-16-2014,3,1.0518721893679996,0.9466849704311997
C5049,I-1027,2014,11-30-2014,1,1.0518721893679996,1.1360219645174396
C5049,I-1042,2014,09-26-2014,6,1.0518721893679996,1.0518721893679996
C5049,I-1044,2014,01-17-2014,6,1.0518721893679996,1.0518721893679996
C5050,I-1006,2014,03-26-2014,4,1.0518721893679996,0.9466849704311997
C5050,I-1009,2014,12-28-2014,1,1.0518721893679996,0.9466849704311997
C5050,I-1010,2014,06-14-2014,7,1.0518721893679996,0.9466849704311997
C5050,I-1016,2014,06-01-2014,1,1.0518721893679996,1.1360219645174396
C5050,I-1018,2014,01-10-2014,6,1.0518721893679996,0.9466849704311997
C5050,I-1034,2014,03-22-2014,7,1.0518721893679996,0.9992785798995996
C5050,I-1044,2014,05-04-2014,1,1.0518721893679996,1.0518721893679996
C5051,I-1016,2014,01-16-2014,5,1.0518721893679996,1.1360219645174396
C5051,I-1019,2014,08-29-2014,6,1.0518721893679996,0.9466849704311997
C5051,I-1042,2014,01-07-2014,3,1.0518721893679996,1.0518721893679996
C5052,I-1012,2014,09-10-2014,4,1.0518721893679996,0.9466849704311997
C5052,I-1023,2014,06-06-2014,6,1.0518721893679996,0.8520164733880797
C5052,I-1025,2014,01-08-2014,4,1.0518721893679996,0.9466849704311997
C5052,I-1032,2014,01-15-2014,4,1.0518721893679996,0.9466849704311997
C5053,I-1006,2014,10-09-2014,5,1.0518721893679996,0.9466849704311997
C5053,I-1012,2014,11-03-2014,2,1.0518721893679996,0.9466849704311997
C5053,I-1018,2014,05-25-2014,1,1.0518721893679996,0.9466849704311997
C5053,I-1041,2014,12-19-2014,6,1.0518721893679996,1.0518721893679996
C5053,I-1043,2014,02-21-2014,6,1.0518721893679996,1.0518721893679996
C5054,I-1041,2014,05-08-2014,5,1.0518721893679996,1.0518721893679996
C5056,I-1014,2014,10-10-2014,6,1.0518721893679996,0.9466849704311997
C5056,I-1042,2014,12-27-2014,7,1.0518721893679996,1.0518721893679996
C5057,I-1002,2014,06-11-2014,4,1.0518721893679996,0.9466849704311997
C5057,I-1013,2014,02-16-2014,1,1.0518721893679996,0.9466849704311997
C5057,I-1016,2014,12-28-2014,1,1.0518721893679996,1.1360219645174396
C5057,I-1020,2014,10-05-2014,1,1.0518721893679996,0.9466849704311997
C5057,I-1035,2014,02-03-2014,2,1.0518721893679996,0.8993507219096397
C5057,I-1040,2014,06-02-2014,2,1.0518721893679996,0.9992785798995996
C5058,I-1010,2014,01-23-2014,5,1.0518721893679996,0.9466849704311997
C5058,I-1013,2014,03-13-2014,5,1.0518721893679996,0.9466849704311997
C5058,I-1043,2014,03-05-2014,4,1.0518721893679996,1.0518721893679996
C5058,I-1044,2014,10-24-2014,6,1.0518721893679996,1.0518721893679996
C5058,I-1045,2014,02-06-2014,5,1.0518721893679996,1.2622466272415995
C5059,I-1003,2014,04-18-2014,6,1.0518721893679996,0.9466849704311997
C5059,I-1004,2014,10-15-2014,4,1.0518721893679996,0.9466849704311997
C5059,I-1006,2014,08-14-2014,5,1.0518721893679996,0.9466849704311997
C5059,I-1007,2014,10-14-2014,3,1.0518721893679996,0.9466849704311997
C5059,I-1010,2014,12-06-2014,7,1.0518721893679996,0.9466849704311997
C5059,I-1016,2014,11-02-2014,1,1.0518721893679996,1.1360219645174396
C5059,I-1017,2014,04-12-2014,7,1.0518721893679996,0.9466849704311997
C5059,I-1023,2014,12-24-2014,4,1.0518721893679996,0.8520164733880797
C5059,I-1042,2014,12-10-2014,4,1.0518721893679996,1.0518721893679996
C5060,I-1003,2014,12-05-2014,6,1.0518721893679996,0.9466849704311997
C5060,I-1008,2014,11-21-2014,6,1.0518721893679996,0.9466849704311997
C5060,I-1009,2014,08-25-2014,2,1.0518721893679996,0.9466849704311997
C5060,I-1031,2014,02-21-2014,6,1.0518721893679996,0.9466849704311997
C5060,I-1033,2014,01-31-2014,6,1.0518721893679996,0.9466849704311997
C5060,I-1037,2014,05-08-2014,5,1.0518721893679996,0.9992785798995996
C5060,I-1038,2014,06-28-2014,7,1.0518721893679996,0.9992785798995996
C5061,I-1025,2014,01-30-2014,5,1.0518721893679996,0.9466849704311997
C5061,I-1032,2014,02-20-2014,5,1.0518721893679996,0.9466849704311997
C5061,I-1044,2014,06-18-2014,4,1.0518721893679996,1.0518721893679996
C5062,I-1016,2014,07-29-2014,3,1.0518721893679996,1.1360219645174396
C5063,I-1006,2014,03-10-2014,2,1.0518721893679996,0.9466849704311997
C5063,I-1009,2014,08-01-2014,6,1.0518721893679996,0.9466849704311997
C5063,I-1013,2014,02-26-2014,4,1.0518721893679996,0.9466849704311997
C5063,I-1041,2014,04-14-2014,2,1.0518721893679996,1.0518721893679996
C5063,I-1042,2014,01-25-2014,7,1.0518721893679996,1.0518721893679996
C5063,I-1045,2014,01-30-2014,5,1.0518721893679996,1.2622466272415995
C5064,I-1011,2014,04-03-2014,5,1.0518721893679996,0.9466849704311997
C5064,I-1017,2014,11-14-2014,6,1.0518721893679996,0.9466849704311997
C5064,I-1035,2014,07-08-2014,3,1.0518721893679996,0.8993507219096397
C5064,I-1036,2014,02-16-2014,1,1.0518721893679996,0.9992785798995996
C5065,I-1005,2014,12-05-2014,6,1.0518721893679996,0.9466849704311997
C5065,I-1007,2014,07-02-2014,4,1.0518721893679996,0.9466849704311997
C5065,I-1009,2014,11-11-2014,3,1.0518721893679996,0.9466849704311997
C5065,I-1015,2014,06-22-2014,1,1.0518721893679996,0.9466849704311997
C5065,I-1021,2014,10-07-2014,3,1.0518721893679996,0.9466849704311997
C5065,I-1035,2014,05-24-2014,7,1.0518721893679996,0.8993507219096397
C5065,I-1041,2014,03-27-2014,5,1.0518721893679996,1.0518721893679996
C5065,I-1043,2014,02-21-2014,6,1.0518721893679996,1.0518721893679996
C5065,I-1045,2014,02-02-2014,1,1.0518721893679996,1.2622466272415995
C5066,I-1011,2014,01-18-2014,7,1.0518721893679996,0.9466849704311997
C5066,I-1036,2014,08-30-2014,7,1.0518721893679996,0.9992785798995996
C5066,I-1044,2014,09-18-2014,5,1.0518721893679996,1.0518721893679996
C5067,I-1006,2014,06-06-2014,6,1.0518721893679996,0.9466849704311997
C5067,I-1010,2014,07-14-2014,2,1.0518721893679996,0.9466849704311997
